wind dominant direction,frequency
1.0,8
2.0,7
3.0,3
4.0,9
5.0,12
6.0,6
7.0,9
8.0,11
9.0,8
10.0,5
11.0,1
12.0,2
13.0,1
14.0,2
15.0,4
16.0,4
