wind dominant direction,frequency
1.0,5
2.0,4
3.0,9
4.0,6
5.0,6
6.0,3
7.0,6
8.0,6
9.0,23
10.0,10
11.0,3
12.0,1
13.0,3
14.0,1
15.0,1
16.0,3
