wind dominant direction,frequency
1.0,6
2.0,4
3.0,6
4.0,11
5.0,13
6.0,4
7.0,14
8.0,8
9.0,10
10.0,4
11.0,1
12.0,1
13.0,4
14.0,2
15.0,1
16.0,1
