wind dominant direction,frequency
1.0,18
2.0,12
3.0,4
4.0,6
5.0,1
6.0,4
7.0,6
8.0,20
9.0,8
10.0,6
11.0,1
12.0,1
13.0,1
14.0,1
15.0,3
