wind dominant direction,frequency
1.0,4
2.0,2
3.0,4
4.0,2
5.0,9
6.0,10
7.0,14
8.0,24
9.0,12
10.0,1
11.0,2
12.0,2
13.0,3
15.0,1
16.0,2
