wind dominant direction,frequency
1.0,5
2.0,4
3.0,7
4.0,13
5.0,11
6.0,11
7.0,11
8.0,8
9.0,6
10.0,3
11.0,3
12.0,2
13.0,1
14.0,3
15.0,2
