wind dominant direction,frequency
1.0,2
2.0,3
3.0,10
4.0,6
5.0,9
6.0,5
7.0,3
8.0,8
9.0,22
10.0,7
11.0,2
12.0,6
14.0,4
15.0,3
16.0,1
