wind dominant direction,frequency
1.0,8
2.0,6
3.0,4
4.0,5
5.0,3
6.0,5
7.0,5
8.0,12
9.0,11
10.0,7
11.0,3
12.0,3
13.0,5
14.0,7
15.0,8
