wind dominant direction,frequency
1.0,8
2.0,11
3.0,9
4.0,11
5.0,2
6.0,9
7.0,8
8.0,8
9.0,8
10.0,3
11.0,1
12.0,1
13.0,3
14.0,4
15.0,5
16.0,1
