wind dominant direction,frequency
1.0,1
2.0,5
3.0,3
4.0,6
5.0,6
6.0,7
7.0,17
8.0,25
9.0,9
10.0,2
11.0,5
12.0,2
13.0,1
14.0,2
15.0,1
