wind dominant direction,frequency
1.0,4
2.0,4
3.0,6
4.0,12
5.0,13
6.0,16
7.0,5
8.0,6
9.0,11
10.0,3
11.0,2
12.0,2
13.0,3
14.0,2
15.0,2
16.0,1
