wind dominant direction,frequency
1.0,10
2.0,1
3.0,4
5.0,6
6.0,7
7.0,15
8.0,18
9.0,10
10.0,6
11.0,3
12.0,3
13.0,1
14.0,5
15.0,2
16.0,1
