wind dominant direction,frequency
1.0,4
2.0,7
3.0,4
4.0,6
5.0,2
6.0,2
7.0,2
8.0,4
9.0,29
10.0,12
11.0,6
12.0,4
13.0,2
14.0,5
15.0,2
