wind dominant direction,frequency
1.0,4
2.0,4
3.0,4
4.0,7
5.0,10
6.0,11
7.0,7
8.0,10
9.0,10
10.0,4
11.0,3
12.0,3
13.0,3
14.0,4
15.0,6
16.0,2
