wind dominant direction,frequency
1.0,11
2.0,1
3.0,5
4.0,8
5.0,8
6.0,13
7.0,13
8.0,11
9.0,7
10.0,7
11.0,3
12.0,1
14.0,1
15.0,2
16.0,1
