wind dominant direction,frequency
1.0,4
2.0,2
3.0,6
4.0,5
5.0,6
6.0,8
7.0,8
8.0,11
9.0,8
10.0,2
11.0,4
12.0,8
13.0,3
14.0,7
15.0,9
16.0,1
