wind dominant direction,frequency
1.0,15
2.0,6
3.0,2
4.0,2
5.0,2
6.0,11
7.0,11
8.0,12
9.0,10
10.0,4
11.0,4
12.0,4
13.0,6
14.0,2
16.0,1
