wind dominant direction,frequency
1.0,2
2.0,11
3.0,9
4.0,3
5.0,4
6.0,6
7.0,7
8.0,11
9.0,19
10.0,10
12.0,2
13.0,1
14.0,1
15.0,5
16.0,1
