wind dominant direction,frequency
1.0,1
2.0,1
3.0,2
4.0,5
5.0,6
6.0,10
7.0,11
8.0,10
9.0,14
10.0,8
11.0,4
12.0,2
13.0,2
14.0,5
15.0,8
16.0,2
