FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
1554,0.412894375857339,5.623950677168997,27.88831481933594,28.361141204833984,柳州市,20.0
1555,2.125341841385597,6.536533269476383,28.08478240966797,28.49239044189453,柳州市,19.0
1556,6.021461187214612,12.15928223312542,28.215760803222658,28.586412048339845,柳州市,18.0
1557,8.675217590471828,15.800692801779888,28.27119598388672,28.63315124511719,柳州市,17.0
1558,7.489264504339882,16.17929482460022,28.135870361328127,28.54347839355469,柳州市,16.0
1559,5.976701690269528,15.395516624053322,28.19239196777344,28.51630401611328,柳州市,15.0
1560,6.69431714023831,16.815617531224305,28.29384053548177,28.528260294596365,柳州市,14.0
1561,7.931538110451847,17.820887845495477,28.308333333333326,28.535507202148438,柳州市,13.0
1562,10.24680656934307,17.223880152548517,28.30434722900391,28.572825622558597,柳州市,12.0
1563,13.467919340055,19.374738976195616,28.331159464518233,28.589854939778647,柳州市,11.0
1564,13.161187214611877,21.506278874922767,28.383696492513014,28.59529012044271,柳州市,10.0
1565,12.50981287083524,22.16612659253572,28.39592361450196,28.585869598388673,柳州市,9.0
1566,10.047031963470316,19.779986925022577,28.406883748372394,28.59456481933594,柳州市,8.0
1567,7.905807041609512,15.052850557410196,28.298188273111982,28.586232503255207,柳州市,7.0
1568,6.547869903802104,11.037251913029213,28.217933654785163,28.55652313232422,柳州市,6.0
1569,6.775901414879048,13.242898644233236,28.176811726888015,28.54855143229167,柳州市,5.0
1570,4.56973022405121,11.001054462633636,28.178623453776044,28.582245890299482,柳州市,4.0
1571,2.70302474793767,6.927401245281262,28.146467590332033,28.555706024169922,柳州市,3.0
1572,1.481938728852309,5.367998353896603,28.080797322591145,28.490579223632807,柳州市,2.0
1573,2.03654636820466,6.736319101375082,28.046738688151045,28.456159464518233,柳州市,1.0
1574,3.339596700274978,5.445335884684141,28.04728240966797,28.439672851562502,柳州市,0.0
1575,0.0,1.407050173769715,28.06684722900391,28.98097839355469,钦州市,20.0
1576,0.004657661853749,0.625789642333984,28.028260294596365,28.988406372070315,钦州市,19.0
1577,0.0,5.328236039479574,28.001631164550783,28.979348754882807,钦州市,18.0
1578,0.0,7.374606578246409,28.04592361450196,28.98206481933594,钦州市,17.0
1579,1.03114830311483,4.821251063876683,28.090941365559896,28.988405354817708,钦州市,16.0
1580,2.943589743589745,9.642393204473684,28.19565124511719,29.06576080322266,钦州市,15.0
1581,4.585388552815261,14.727210670389155,28.38478240966797,29.227174377441408,钦州市,14.0
1582,5.866511627906973,17.3966253068712,28.467390441894526,29.303804016113283,钦州市,13.0
1583,6.866200466200467,19.37554007636176,28.498912811279297,29.307065582275392,钦州市,12.0
1584,3.341872380065209,21.261294332417577,28.546739196777345,29.321739959716805,钦州市,11.0
1585,1.809479553903346,23.990269855786394,28.518115234375003,29.32246398925781,钦州市,10.0
1586,2.146579804560262,20.56358580435476,28.425543212890627,29.308694458007807,钦州市,9.0
1587,1.589002795899348,15.84734047783746,28.365218098958326,29.23731892903646,钦州市,8.0
1588,0.530669144981412,8.59620032310486,28.276087951660163,29.110327148437502,钦州市,7.0
1589,0.123893805309734,3.249854768260142,28.22119598388672,29.00461883544922,钦州市,6.0
1590,0.105410447761194,2.339610027230304,28.200363159179688,28.96775309244792,钦州市,5.0
1591,0.130475302889096,1.8761545834334,28.18369598388672,28.966848754882808,钦州市,4.0
1592,0.454799627213421,5.180768749448988,28.151629638671878,28.990217590332033,钦州市,3.0
1593,0.385867038586704,3.640869928442913,28.120652262369795,28.979347737630206,钦州市,2.0
1594,0.001399906672888,0.169525418962751,28.047825622558594,28.904891967773438,钦州市,1.0
1595,0.003264925373134,0.624762880933154,27.977988433837893,28.86576156616211,钦州市,0.0
1596,0.0,0.0,27.507064819335938,28.12934722900391,梧州市,20.0
1597,0.0,0.0,27.512318929036457,28.12789815266927,梧州市,19.0
1598,0.0,0.0,27.505978393554688,28.14836883544922,梧州市,18.0
1599,0.0,0.0,27.72282638549805,28.578533172607422,梧州市,17.0
