FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
0,15.41301000769821,18.483883252014984,26.71385879516601,26.741304016113283,北京市,20.0
1,16.66191210485736,19.660309482265163,26.680706787109372,26.747554016113284,北京市,19.0
2,19.733307603241997,20.982579196895564,26.700544738769526,26.76195678710937,北京市,18.0
3,17.037437282902335,20.155293464660645,26.712500000000002,26.851629638671877,北京市,17.0
4,9.261858850752011,16.4246356465795,26.676902008056643,26.814402008056643,北京市,16.0
5,5.238610038610039,12.004562214688136,26.666304016113283,26.818478393554688,北京市,15.0
6,5.675289575289573,11.563844506229673,26.64592361450196,26.81603240966797,北京市,14.0
7,6.367244701348748,11.045146734626204,26.61304397583008,26.78125,北京市,13.0
8,8.180454020777224,12.044890246220994,26.60760955810547,26.751086425781253,北京市,12.0
9,13.911969111969103,16.331645076339306,26.630797322591146,26.742390950520832,北京市,11.0
10,13.072558857583932,17.286254337242056,26.70760904947917,26.82065124511719,北京市,10.0
11,7.058484032320125,12.431952961930282,26.676087188720704,26.822010803222657,北京市,9.0
12,4.071483771251934,9.83966760635376,26.56875,26.73097839355469,北京市,8.0
13,6.902777777777775,12.957054958687175,26.551087443033857,26.696014404296875,北京市,7.0
14,15.601468882875924,18.30151457399936,26.607608032226565,26.71467437744141,北京市,6.0
15,18.059776320863868,19.899410941771094,26.735869598388675,26.796739196777345,北京市,5.0
16,13.067207415990731,19.342291531262088,26.848912556966145,26.836231486002607,北京市,4.0
17,10.64812668984164,17.814315774419285,26.849999237060544,26.80271682739258,北京市,3.0
18,6.015455950540958,12.805468997785022,26.71884053548177,26.667028808593752,北京市,2.0
19,4.141918020108276,14.142313285307448,26.528623453776046,26.457608032226563,北京市,1.0
20,5.991088725300274,13.761745830015702,26.44619445800781,26.376086425781253,北京市,0.0
21,18.375268355517385,23.57970751061732,27.726087188720705,27.64157638549805,上海市,20.0
22,17.49720910261915,24.22300978096164,27.738405354817708,27.68116048177083,上海市,19.0
23,12.572473118279571,24.480412883758543,27.73423843383789,27.67282638549805,上海市,18.0
24,16.92943201376936,26.50691409986846,27.75181070963542,27.645652262369794,上海市,17.0
25,31.38471446972953,29.50133488129596,27.73623148600261,27.64746398925781,上海市,16.0
26,34.06212510711229,29.324742143804375,27.740217590332033,27.682065582275392,上海市,15.0
27,26.64,28.59915747934458,27.821014404296875,27.693116251627607,上海市,14.0
28,20.2194074710176,26.765231891554233,27.827899169921878,27.70144958496094,上海市,13.0
29,14.996985357450477,20.51064437749435,27.77554397583008,27.71059799194336,上海市,12.0
30,16.98883161512028,21.7418426202268,27.760325622558597,27.67228240966797,上海市,11.0
31,24.22188841201717,28.377480983734127,27.778260294596365,27.64130350748698,上海市,10.0
32,21.156290253327597,28.57942704765164,27.626086425781253,27.5709228515625,上海市,9.0
33,8.845294370434033,19.570670098969433,27.503260294596362,27.497100830078125,上海市,8.0
34,10.265174343521302,16.68702636102233,27.496739196777344,27.435325622558594,上海市,7.0
35,12.872037914691932,20.831426941618627,27.59420369466146,27.463768513997394,上海市,6.0
36,12.44458762886598,21.50235623061055,27.601811726888016,27.48731892903646,上海市,5.0
37,11.295756536648094,19.237105176906397,27.605706024169923,27.501358795166013,上海市,4.0
38,7.619293712316964,14.99293661117554,27.629709879557296,27.484420776367188,上海市,3.0
39,7.099656357388314,17.491669187642106,27.63695678710937,27.460507202148438,上海市,2.0
40,10.399137931034485,20.891904171067058,27.580435180664065,27.408695220947266,上海市,1.0
41,7.059354838709682,17.47006597810862,27.57445678710937,27.38478240966797,上海市,0.0
42,8.381379041682905,17.61301208425451,26.248370361328128,26.63369598388672,天津市,20.0
43,5.937402799377923,15.855348370291969,26.22119598388672,26.654347229003907,天津市,19.0
44,5.559315441462465,15.96089894554832,26.414492797851565,26.813405354817707,天津市,18.0
45,7.064591439688717,18.11049486089636,26.56956558227539,26.87472839355469,天津市,17.0
46,7.500975419430356,15.925890762155705,26.616033172607423,26.85190200805664,天津市,16.0
47,6.717069368667185,15.113006985515632,26.458967590332033,26.767935180664065,天津市,15.0
48,4.907040062232592,14.382516297427092,26.34375,26.70135955810547,天津市,14.0
49,6.642133956386294,16.646999623558738,26.356521606445312,26.70253601074219,天津市,13.0
50,7.498442367601246,14.837183344254802,26.431884765625,26.773188273111984,天津市,12.0
51,7.941061670569866,16.098909001831615,26.455435180664065,26.800543212890627,天津市,11.0
52,8.963352826510722,17.877833108289522,26.559239196777344,26.900543212890625,天津市,10.0
53,8.084534476042073,15.13593815468453,26.389129638671875,26.80869598388672,天津市,9.0
54,5.567641325536066,9.438604333183982,26.279347737630207,26.78731892903646,天津市,8.0
55,4.17413322945072,8.181860971450806,26.232337188720706,26.725271606445315,天津市,7.0
56,7.508984375000002,15.493023736761248,26.261141204833987,26.6801628112793,天津市,6.0
57,10.003121342177147,19.78945017743993,26.238587188720704,26.586141204833986,天津市,5.0
58,7.07443491816057,12.64577990445224,26.095924377441406,26.466576385498048,天津市,4.0
59,2.235775526110679,7.231885785455101,26.018478393554688,26.441304524739582,天津市,3.0
60,3.862270776433866,11.92324085669084,26.039492797851565,26.42572428385417,天津市,2.0
61,4.948417350527551,13.836503921298805,26.12826080322266,26.452717590332032,天津市,1.0
62,1.813889972688258,13.45475546077446,26.134239196777344,26.477717590332034,天津市,0.0
63,13.499562554680676,19.815844812393184,27.082337188720704,27.700815582275393,重庆市,20.0
64,8.681064572425832,17.078758967820033,27.055706787109372,27.56875,重庆市,19.0
65,13.533624454148471,21.439748166787503,27.07119445800781,27.61141357421875,重庆市,18.0
66,18.305543430816247,23.336916007995608,27.183694458007807,27.7875,重庆市,17.0
