OID_,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1,0,4.000000000000000,0.000400000000000,266.728271484375000,267.478271484375000,0.750000000000000,267.138587951660156,0.312426319507292,1068.554351806640625,267.173904418945312,267.455438232421898
2,1,4.000000000000000,0.000400000000000,266.641296386718750,266.945648193359375,0.304351806640625,266.807067871093750,0.126616469917677,1067.228271484375000,266.820663452148438,266.935870361328114
3,2,2.000000000000000,0.000200000000000,266.913055419921875,267.097839355468750,0.184783935546875,267.005447387695312,0.092391967773438,534.010894775390625,267.005447387695312,267.079360961914062
4,3,2.000000000000000,0.000200000000000,267.043487548828125,267.206512451171875,0.163024902343750,267.125000000000000,0.081512451171875,534.250000000000000,267.125000000000000,267.190209960937523
5,4,4.000000000000000,0.000400000000000,266.271728515625000,267.141296386718750,0.869567871093750,266.769020080566406,0.347691279274647,1067.076080322265625,266.831527709960938,267.111953735351562
6,5,4.000000000000000,0.000400000000000,266.271728515625000,266.891296386718750,0.619567871093750,266.663040161132812,0.249884595069264,1066.652160644531250,266.744567871093750,266.884777832031261
7,6,4.000000000000000,0.000400000000000,265.923919677734375,266.891296386718750,0.967376708984375,266.459236145019531,0.428925186083489,1065.836944580078125,266.510864257812500,266.884777832031261
8,7,4.000000000000000,0.000400000000000,265.663055419921875,266.782623291015625,1.119567871093750,266.130439758300781,0.414401321390905,1064.521759033203125,266.038040161132812,266.593484497070335
9,8,2.000000000000000,0.000200000000000,265.663055419921875,266.489135742187500,0.826080322265625,266.076095581054688,0.413040161132812,532.152191162109375,266.076095581054688,266.406527709960926
10,9,3.000000000000000,0.000300000000000,265.858703613281250,266.576080322265625,0.717376708984375,266.307973225911439,0.319658389144738,798.923919677734375,266.489135742187500,266.558691406249977
11,10,3.000000000000000,0.000300000000000,266.576080322265625,267.489135742187500,0.913055419921875,267.076090494791686,0.377791585943321,801.228271484375000,267.163055419921875,267.423919677734375
12,11,4.000000000000000,0.000400000000000,265.902160644531250,267.489135742187500,1.586975097656250,266.760871887207031,0.613054925611455,1067.043487548828125,266.826095581054688,267.391311645507812
13,12,4.000000000000000,0.000400000000000,265.119567871093750,266.489135742187500,1.369567871093750,265.687500000000000,0.550517135562289,1062.750000000000000,265.570648193359375,266.313043212890591
14,13,3.000000000000000,0.000300000000000,265.239135742187500,266.000000000000000,0.760864257812500,265.510874430338561,0.346575049009359,796.532623291015625,265.293487548828125,265.858697509765648
15,14,2.000000000000000,0.000200000000000,266.000000000000000,266.152160644531250,0.152160644531250,266.076080322265625,0.076080322265625,532.152160644531250,266.076080322265625,266.136944580078136
16,15,4.000000000000000,0.000400000000000,266.152160644531250,268.184783935546875,2.032623291015625,267.358695983886719,0.743400624233444,1069.434783935546875,267.548919677734375,267.995654296874989
17,16,3.000000000000000,0.000300000000000,267.554351806640625,269.336944580078125,1.782592773437500,268.489125569661439,0.730333300956140,805.467376708984375,268.576080322265625,269.184771728515614
18,17,4.000000000000000,0.000400000000000,267.902160644531250,269.336944580078125,1.434783935546875,268.499992370605469,0.539221083499608,1073.999969482421875,268.380432128906250,269.108685302734386
19,18,3.000000000000000,0.000300000000000,265.478271484375000,268.184783935546875,2.706512451171875,267.188405354817689,1.214739305991933,801.565216064453125,267.902160644531250,268.128259277343773
20,19,3.000000000000000,0.000300000000000,264.467376708984375,265.913055419921875,1.445678710937500,265.286234537760436,0.605615596157203,795.858703613281250,265.478271484375000,265.826098632812489
21,20,2.000000000000000,0.000200000000000,264.456512451171875,264.467376708984375,0.010864257812500,264.461944580078125,0.005432128906250,528.923889160156250,264.461944580078125,264.466290283203136
22,21,4.000000000000000,0.000400000000000,277.000000000000000,277.500000000000000,0.500000000000000,277.260871887207031,0.177776808932794,1109.043487548828125,277.271743774414062,277.438046264648449
23,22,3.000000000000000,0.000300000000000,277.250000000000000,277.500000000000000,0.250000000000000,277.384053548177064,0.102862044194427,832.152160644531250,277.402160644531250,277.480432128906273
24,23,4.000000000000000,0.000400000000000,277.206512451171875,277.510864257812500,0.304351806640625,277.342384338378906,0.121402971277974,1109.369537353515625,277.326080322265625,277.478253173828136
25,24,3.000000000000000,0.000300000000000,277.206512451171875,277.717376708984375,0.510864257812500,277.518107096354186,0.223171469474257,832.554321289062500,277.630432128906250,277.699987792968727
26,25,3.000000000000000,0.000300000000000,276.739135742187500,277.717376708984375,0.978240966796875,277.362314860026061,0.442081440222468,832.086944580078125,277.630432128906250,277.699987792968727
27,26,4.000000000000000,0.000400000000000,276.739135742187500,278.076080322265625,1.336944580078125,277.402175903320312,0.495903817232532,1109.608703613281250,277.396743774414062,277.935867309570312
28,27,3.000000000000000,0.000300000000000,278.076080322265625,278.326080322265625,0.250000000000000,278.210144042968750,0.102863835883342,834.630432128906250,278.228271484375000,278.306518554687500
29,28,3.000000000000000,0.000300000000000,278.228271484375000,278.326080322265625,0.097808837890625,278.278991699218750,0.040012777430991,834.836975097656250,278.282623291015625,278.317388916015602
30,29,4.000000000000000,0.000400000000000,277.271728515625000,278.282623291015625,1.010894775390625,277.755439758300781,0.469449121627793,1111.021759033203125,277.733703613281250,278.246752929687489
31,30,2.000000000000000,0.000200000000000,277.304351806640625,277.902160644531250,0.597808837890625,277.603256225585938,0.298904418945312,555.206512451171875,277.603256225585938,277.842379760742176
32,31,3.000000000000000,0.000300000000000,277.521728515625000,277.923919677734375,0.402191162109375,277.782602945963561,0.184679840417279,833.347808837890625,277.902160644531250,277.919567871093761
