city,AVG_UHA_1_1,AVG_UHA_1_2,AVG_UHA_1_3,AVG_UHA_1_4,AVG_UHA_1_5,AVG_UHA_1_6,AVG_UHA_1_7,AVG_UHA_1_8,AVG_UHA_1_9,AVG_UHA_1_10,AVG_UHA_1_11,AVG_UHA_1_12,AVG_UHA_1_13,AVG_UHA_1_14,AVG_UHA_1_15,AVG_UHA_1_16,AVG_UHA_1_17,AVG_UHA_1_18,AVG_UHA_1_19,AVG_UHA_1_20,AVG_UHA_1_21,AVG_UHA_1_22,AVG_UHA_1_23,AVG_UHA_1_24,AVG_UHA_1_25,AVG_UHA_1_26,AVG_UHA_1_27,AVG_UHA_1_28,AVG_UHA_1_29,AVG_UHA_1_30,UHA_1,UHA_2,UHA_3,UHA_4,UHA_5,UHA_6,UHA_7,UHA_8,UHA_9,UHA_10,UHA_11,UHA_12,UHA_13,UHA_14,UHA_15,UHA_16,UHA_17,UHA_18,UHA_19,UHA_20,UHA_21,UHA_22,UHA_23,UHA_24,UHA_25,UHA_26,UHA_27,UHA_28,UHA_29,UHA_30,Max_UHA_column,Max_UHA_value,ΔT2010_MAX_column,ΔT2010_MAX_value,ΔT2020_MAX_column,ΔT2020_MAX_value,ΔT2020_1km,ΔT2020_2km,ΔT2020_3km,ΔT2020_4km,ΔT2020_5km,ΔT2020_6km,ΔT2020_7km,ΔT2020_8km,ΔT2020_9km,ΔT2020_10km,ΔT2020_11km,ΔT2020_12km,ΔT2020_13km,ΔT2020_14km,ΔT2020_15km,ΔT2020_16km,ΔT2020_17km,ΔT2020_18km,ΔT2020_19km,ΔT2020_20km,ΔT2020_21km,ΔT2020_22km,ΔT2020_23km,ΔT2020_24km,ΔT2020_25km,ΔT2020_26km,ΔT2020_27km,ΔT2020_28km,ΔT2020_29km,ΔT2020_30km,ΔT2010_1km,ΔT2010_2km,ΔT2010_3km,ΔT2010_4km,ΔT2010_5km,ΔT2010_6km,ΔT2010_7km,ΔT2010_8km,ΔT2010_9km,ΔT2010_10km,ΔT2010_11km,ΔT2010_12km,ΔT2010_13km,ΔT2010_14km,ΔT2010_15km,ΔT2010_16km,ΔT2010_17km,ΔT2010_18km,ΔT2010_19km,ΔT2010_20km,ΔT2010_21km,ΔT2010_22km,ΔT2010_23km,ΔT2010_24km,ΔT2010_25km,ΔT2010_26km,ΔT2010_27km,ΔT2010_28km,ΔT2010_29km,ΔT2010_30km
南京市,-0.043369495,-0.0702275705,-0.08536790966666667,-0.09670411875,-0.102091478,-0.10728210433333334,-0.11565138071428571,-0.1220157945,-0.12632139077777776,-0.1306852409,-0.13599781272727274,-0.13940045833333334,-0.14399597892307692,-0.14627519557142854,-0.14617935159999998,-0.13959063,-0.1333253624117647,-0.1256694243333333,-0.11830714442105264,-0.10945094250000001,-0.09814409485714284,-0.08688470836363636,-0.07601125360869565,-0.06519780608333332,-0.05614588752000001,-0.052977393500000004,-0.053638558296296296,-0.05468535125,-0.055408056896551726,-0.0550009599,-0.043369495,-0.097085646,-0.115648588,-0.13071274600000002,-0.123640915,-0.133235236,-0.165867039,-0.166566691,-0.16076616100000002,-0.169959892,-0.189123531,-0.17682956,-0.199142226,-0.175905012,-0.144837536,-0.04075980600000001,-0.033081081,0.004481523000000015,0.014213894000000005,0.05881689400000001,0.127992858,0.14956240799999998,0.16320475099999998,0.18351148700000003,0.16110015800000002,0.026234957000000003,-0.07082884299999999,-0.082948761,-0.07564381499999999,-0.043195146999999996,UHA_24,0.18351148700000003,ΔT2010_27km,0.16335971518518733,ΔT2020_28km,0.09361279749998985,-0.016220450000002273,-0.030413039999999114,-0.034935339999996984,-0.03838331249999882,-0.034604453999996565,-0.027819714999992584,-0.02013023714285822,-0.006620723749996671,0.003651334444445098,0.01015493299999548,0.0161083027272646,0.018018431666664725,0.017505688461532998,0.017156701428561405,0.018677994666656872,0.02321531249999964,0.029639601176466357,0.03684654277777355,0.04468235894736594,0.0523308409999963,0.0595938095238111,0.0687995040909044,0.07636096347825827,0.08342837583332496,0.08800117879999547,0.09074913807691587,0.09276342962962048,0.09361279749998985,0.09203672068965219,0.09232649899999501,0.005309589999999531,0.0035002450000014562,0.005315729999995966,0.008485992499995376,0.01708484600000304,0.02720419333332913,0.038500762857143656,0.05665476249999912,0.07033769888888486,0.08051126599999492,0.08924339636363499,0.09332760166666887,0.09557812230769613,0.09743131214286294,0.10089831333333876,0.10609076812499652,0.11321037941176115,0.12038774722222101,0.12830865526315804,0.13512799599999425,0.14115600571427933,0.14855001409090463,0.15376729869564443,0.1587325983333372,0.16136718360000657,0.16285596538461178,0.16335971518518733,0.16269421714285315,0.16087276068965295,0.16091634166666324
