city,AVG_UHA_1_1,AVG_UHA_1_2,AVG_UHA_1_3,AVG_UHA_1_4,AVG_UHA_1_5,AVG_UHA_1_6,AVG_UHA_1_7,AVG_UHA_1_8,AVG_UHA_1_9,AVG_UHA_1_10,AVG_UHA_1_11,AVG_UHA_1_12,AVG_UHA_1_13,AVG_UHA_1_14,AVG_UHA_1_15,AVG_UHA_1_16,AVG_UHA_1_17,AVG_UHA_1_18,AVG_UHA_1_19,AVG_UHA_1_20,AVG_UHA_1_21,AVG_UHA_1_22,AVG_UHA_1_23,AVG_UHA_1_24,AVG_UHA_1_25,AVG_UHA_1_26,AVG_UHA_1_27,AVG_UHA_1_28,AVG_UHA_1_29,AVG_UHA_1_30,UHA_1,UHA_2,UHA_3,UHA_4,UHA_5,UHA_6,UHA_7,UHA_8,UHA_9,UHA_10,UHA_11,UHA_12,UHA_13,UHA_14,UHA_15,UHA_16,UHA_17,UHA_18,UHA_19,UHA_20,UHA_21,UHA_22,UHA_23,UHA_24,UHA_25,UHA_26,UHA_27,UHA_28,UHA_29,UHA_30,Max_UHA_column,Max_UHA_value,ΔT2010_MAX_column,ΔT2010_MAX_value,ΔT2020_MAX_column,ΔT2020_MAX_value,ΔT2020_1km,ΔT2020_2km,ΔT2020_3km,ΔT2020_4km,ΔT2020_5km,ΔT2020_6km,ΔT2020_7km,ΔT2020_8km,ΔT2020_9km,ΔT2020_10km,ΔT2020_11km,ΔT2020_12km,ΔT2020_13km,ΔT2020_14km,ΔT2020_15km,ΔT2020_16km,ΔT2020_17km,ΔT2020_18km,ΔT2020_19km,ΔT2020_20km,ΔT2020_21km,ΔT2020_22km,ΔT2020_23km,ΔT2020_24km,ΔT2020_25km,ΔT2020_26km,ΔT2020_27km,ΔT2020_28km,ΔT2020_29km,ΔT2020_30km,ΔT2010_1km,ΔT2010_2km,ΔT2010_3km,ΔT2010_4km,ΔT2010_5km,ΔT2010_6km,ΔT2010_7km,ΔT2010_8km,ΔT2010_9km,ΔT2010_10km,ΔT2010_11km,ΔT2010_12km,ΔT2010_13km,ΔT2010_14km,ΔT2010_15km,ΔT2010_16km,ΔT2010_17km,ΔT2010_18km,ΔT2010_19km,ΔT2010_20km,ΔT2010_21km,ΔT2010_22km,ΔT2010_23km,ΔT2010_24km,ΔT2010_25km,ΔT2010_26km,ΔT2010_27km,ΔT2010_28km,ΔT2010_29km,ΔT2010_30km
南京市,0.080609979,0.0291651215,-0.022893047333333322,-0.06009696299999999,-0.08361146619999998,-0.09779843149999999,-0.10329100085714284,-0.10223024424999999,-0.09850922433333333,-0.09103569319999999,-0.0805546479090909,-0.06228192475,-0.03995627446153846,-0.013775399071428567,0.01598980473333334,0.04246387462500001,0.06391997747058822,0.08080994961111111,0.09481085689473683,0.1065686857,0.11578428161904762,0.12130187227272728,0.12488671326086954,0.12459314183333332,0.12237163216000002,0.12058246926923076,0.11879740118518517,0.11881233657142856,0.12087280020689656,0.12529809176666667,0.080609979,-0.022279736,-0.12700938499999997,-0.17170871,-0.177669479,-0.168733258,-0.136246417,-0.094804948,-0.06874106499999999,-0.023773913000000008,0.02425580499999999,0.13871803,0.22795152899999999,0.326575981,0.4327026580000001,0.439574923,0.407217623,0.367939476,0.346827188,0.32996743300000003,0.3000962,0.237171276,0.20375321500000002,0.11784099899999999,0.0690554,0.075853397,0.07238563099999999,0.119215592,0.178565782,0.253631547,UHA_16,0.439574923,ΔT2010_10km,0.35475715500000504,ΔT2020_10km,0.293783064000003,0.05845404999999815,0.09712006499999859,0.127565409999999,0.15841556999999895,0.188897383999997,0.21767093666666426,0.2433767999999965,0.26920762750000193,0.2859508855555575,0.293783064000003,0.29170912909090774,0.2781329558333354,0.25577348307692205,0.22964949500000031,0.20291712000000217,0.1773115931250011,0.15440217764706432,0.13512998611111726,0.11930490684211392,0.1059744885000029,0.09499111095238533,0.08711051909091339,0.08078564478261185,0.0758071954166688,0.07170467760000676,0.06671383076923121,0.061494988888892266,0.055760150714288415,0.04979516758620761,0.04421561966666587,0.05334144999999779,0.09261973499999598,0.12628621999999723,0.16716836750000041,0.21025238200000018,0.25273257666665927,0.29002826142856364,0.32519970124999986,0.3469300522222234,0.35475715500000504,0.3489530872727258,0.3320322474999955,0.30552739461538536,0.27609820571428045,0.24683666733333354,0.22017795624999792,0.196157565294115,0.17527293499999885,0.1571862257894736,0.14132937499999798,0.1276690523809485,0.11665622909090345,0.10666202956521076,0.09786086583333287,0.09011557800000602,0.08163775999999956,0.07319426740741264,0.06475570964286348,0.056492586206903894,0.04894471033333758
