date,省,省代码,市,市代码,dominant_wind_direction,eastward_wind_speed,northward_wind_speed,angle
2010-06-01,广东省,440000.0,江门市,440700.0,5.0,-4.767507791519165,3.216616630554199,124.00736744810271
2010-06-01,广东省,440000.0,揭阳市,445200.0,4.0,-6.792559464772542,-0.9492307504018148,82.04468220902231
2010-06-01,广东省,440000.0,茂名市,440900.0,7.0,-1.2633037328720094,4.529741287231445,164.41669610420962
2010-06-01,广东省,440000.0,梅州市,441400.0,4.0,-4.471817314624786,0.3131481371819973,94.00571475326959
2010-06-01,广东省,440000.0,清远市,441800.0,3.0,-4.123698472976685,-1.0216496636470158,76.08510878198186
2010-06-01,广东省,440000.0,汕头市,440500.0,3.0,-8.297292709350586,-3.239281415939331,68.67421652697269
2010-06-01,广东省,440000.0,汕尾市,441500.0,4.0,-7.198294162750244,-1.177391767501831,80.71065207744394
2010-06-01,广东省,440000.0,韶关市,440200.0,4.0,-3.8848584038870677,-0.6062251872250012,81.13062755506942
2010-06-01,广东省,440000.0,深圳市,440300.0,4.0,-7.327769994735718,1.3688191622495651,100.58084294559788
2010-06-01,广东省,440000.0,阳江市,441700.0,7.0,-2.229312300682068,4.587340593338013,154.08161439271316
2010-06-01,广东省,440000.0,云浮市,445300.0,5.0,-4.197581768035889,2.3289356231689453,119.02273710926269
2010-06-01,广东省,440000.0,湛江市,440800.0,8.0,0.1322945753733317,3.5721896489461265,182.1209563249095
2010-06-01,广东省,440000.0,肇庆市,441200.0,4.0,-6.0463926792144775,-0.6114102900028229,84.22588681531809
2010-06-01,广东省,440000.0,中山市,442000.0,5.0,-6.815794849395752,2.490608286857605,110.07317007615663
2010-06-01,广东省,440000.0,珠海市,440400.0,5.0,-7.08515510559082,2.599404716491699,110.14709867295792
2010-06-01,广西壮族自治区,450000.0,百色市,451000.0,1.0,-1.7000926004515753,-4.701377656724718,19.880792725277928
2010-06-01,广西壮族自治区,450000.0,北海市,450500.0,8.0,0.13971363008022308,2.7425503730773926,182.91629549103098
2010-06-01,广西壮族自治区,450000.0,崇左市,451400.0,1.0,-1.342624795436859,-2.445292282104492,28.769654708540585
2010-06-01,广西壮族自治区,450000.0,防城港市,450600.0,9.0,0.3546184301376343,0.6631031036376953,208.13725926260764
2010-06-01,广西壮族自治区,450000.0,贵港市,450800.0,5.0,-0.47710847357908887,0.9738940993944804,153.89987297577062
2010-06-01,广西壮族自治区,450000.0,桂林市,450300.0,2.0,-3.8567698299884796,-3.8456109818071127,45.08300738087763
2010-06-01,广西壮族自治区,450000.0,河池市,451200.0,16.0,-0.4465319953858852,-5.649816036224365,4.518965997909405
2010-06-01,广西壮族自治区,450000.0,贺州市,451100.0,3.0,-4.91041145324707,-1.1044076681137085,77.32444669041539
2010-06-01,广西壮族自治区,450000.0,来宾市,451300.0,2.0,-0.9593523442745209,-1.2532651821772258,37.433417500504476
2010-06-01,广西壮族自治区,450000.0,柳州市,450200.0,1.0,-1.4866255124409993,-2.9254851937294006,26.93802645531946
2010-06-01,广西壮族自治区,450000.0,南宁市,450100.0,1.0,-0.7119720975557963,-2.0287164052327475,19.338373725653625
2010-06-01,广西壮族自治区,450000.0,钦州市,450700.0,8.0,0.02480858936905861,1.59248286485672,180.8925135241089
2010-06-01,广西壮族自治区,450000.0,梧州市,450400.0,4.0,-3.2507954239845276,0.9153295941650867,105.72567813246343
2010-06-01,广西壮族自治区,450000.0,玉林市,450900.0,8.0,-0.31116893980652094,3.2417163848876953,174.51703710627385
2010-06-01,贵州省,520000.0,安顺市,520400.0,1.0,-1.3141229376196861,-7.664126634597778,9.729558690426842
2010-06-01,贵州省,520000.0,毕节市,520500.0,15.0,0.6824819296598434,-6.4837729930877686,353.99117313004456
2010-06-01,贵州省,520000.0,贵阳市,520100.0,,-0.8503948450088501,-5.957400798797607,8.123858872870215
2010-06-01,贵州省,520000.0,六盘水市,520200.0,,-0.7724770903587341,-6.790815353393555,6.4896834384581865
2010-06-01,贵州省,520000.0,黔东南苗族侗族自治州,522600.0,1.0,-3.4521946642133923,-7.053540017869738,26.07838531833582
2010-06-01,贵州省,520000.0,黔南布依族苗族自治州,522700.0,1.0,-1.834946371614933,-7.653616011142731,13.482131583566542
2010-06-01,贵州省,520000.0,黔西南布依族苗族自治州,522300.0,1.0,-2.7123429576555886,-4.940341393152873,28.767637427608847
2010-06-01,贵州省,520000.0,铜仁市,520600.0,2.0,-3.707739988962809,-3.2033032352725663,49.17461356975761
2010-06-01,贵州省,520000.0,遵义市,520300.0,1.0,-0.44678835074106854,-1.6919573661353853,14.792210695489231
2010-06-01,海南省,460000.0,白沙黎族自治县,469025.0,9.0,1.3095998764038086,3.9380054473876953,198.39475758041937
2010-06-01,海南省,460000.0,保亭黎族苗族自治县,469029.0,9.0,1.1243785619735718,3.8677133321762085,196.20961626198022
2010-06-01,海南省,460000.0,昌江黎族自治县,469026.0,8.0,0.7848992943763733,5.276135087013245,188.46149738458735
2010-06-01,海南省,460000.0,澄迈县,469023.0,8.0,0.7103561162948608,4.108008861541748,189.81056036766185
2010-06-01,海南省,460000.0,儋州市,460400.0,9.0,1.5990489721298218,4.482744216918945,199.63193093703103
2010-06-01,海南省,460000.0,定安县,469021.0,8.0,0.6782520990818739,4.546902358531952,188.4841359567439
2010-06-01,海南省,460000.0,东方市,469007.0,8.0,-0.6584613919258118,5.970089435577393,173.7060931009062
2010-06-01,海南省,460000.0,海口市,460100.0,8.0,0.3766716724494472,4.578558444976807,184.7030533543538
2010-06-01,海南省,460000.0,乐东黎族自治县,469027.0,7.0,-1.600832223892212,5.293860912322998,163.17499394004676
2010-06-01,海南省,460000.0,临高县,469024.0,8.0,1.205438181757927,4.314779281616211,195.6089941946342
2010-06-01,海南省,460000.0,陵水黎族自治县,469028.0,9.0,1.344552755355835,4.356086254119873,197.15340274630273
2010-06-01,海南省,460000.0,琼海市,469002.0,8.0,0.6675507600108782,4.69320019086202,188.0953267946835
2010-06-01,海南省,460000.0,琼中黎族苗族自治县,469030.0,9.0,0.9965506196022034,3.807349443435669,194.66776951607156
2010-06-01,海南省,460000.0,三沙市,460300.0,10.0,2.7486053705215454,1.7279537618160248,237.84383571995042
2010-06-01,海南省,460000.0,三亚市,460200.0,9.0,0.8468109965324402,3.3694121837615967,194.10756807689603
2010-06-01,海南省,460000.0,屯昌县,469022.0,8.0,0.8534533679485321,3.9576791524887085,192.16919357632494
2010-06-01,海南省,460000.0,万宁市,469006.0,9.0,1.1459799408912659,4.860142409801483,193.26751619188752
2010-06-01,海南省,460000.0,文昌市,469005.0,8.0,0.054049522848799825,4.926459312438965,180.6285823353913
2010-06-01,海南省,460000.0,五指山市,469001.0,9.0,1.1243785619735718,3.8677133321762085,196.20961626198022
2010-06-01,河北省,130000.0,保定市,130600.0,6.0,-2.182414725422859,2.1876073628664017,135.06808113643896
2010-06-01,河北省,130000.0,沧州市,130900.0,5.0,-3.8606892824172974,1.3906329274177551,109.80918629284514
2010-06-01,河北省,130000.0,承德市,130800.0,8.0,0.37297777831554413,1.8686164577802022,191.28795095071737
2010-06-01,河北省,130000.0,邯郸市,130400.0,6.0,-0.7282795310020447,1.5773895978927612,155.21726709583015
2010-06-01,河北省,130000.0,衡水市,131100.0,6.0,-2.7875303427378335,2.193260590235392,128.19607123068792
2010-06-01,河北省,130000.0,廊坊市,131000.0,6.0,-2.2748422622680664,2.6211235523223877,139.04567201252746
2010-06-01,河北省,130000.0,秦皇岛市,130300.0,7.0,-0.4675569161772728,1.7678305506706238,165.18558226649793
2010-06-01,河北省,130000.0,石家庄市,130100.0,6.0,-2.1770186126232147,2.1322883516550064,134.40529575772135
2010-06-01,河北省,130000.0,唐山市,130200.0,6.0,-1.5917612314224243,2.485313594341278,147.36178068608842
2010-06-01,河北省,130000.0,邢台市,130500.0,7.0,-1.472481369972229,2.657554292678833,151.010309144097
2010-06-01,河北省,130000.0,张家口市,130700.0,6.0,-0.727820540467898,1.6005520671606064,155.54723824917335
2010-06-01,河南省,410000.0,安阳市,410500.0,7.0,0.3443187475204468,0.6000206768512726,209.8491350650032
2010-06-01,河南省,410000.0,鹤壁市,410600.0,6.0,-0.4025658965110779,0.36318522691726685,132.05601460076878
2010-06-01,河南省,410000.0,济源市,419001.0,12.0,1.5313775539398193,-0.012935024686157703,270.4839464284149
2010-06-01,河南省,410000.0,焦作市,410800.0,13.0,1.346097469329834,-0.5071138143539429,290.6428416076258
2010-06-01,河南省,410000.0,开封市,410200.0,3.0,-0.8171109557151794,-0.2627620995044708,72.17352992778814
2010-06-01,河南省,410000.0,洛阳市,410300.0,15.0,1.139869585633278,-0.7953389808535576,304.9052384454291
2010-06-01,河南省,410000.0,漯河市,411100.0,2.0,-1.1044676303863525,-1.4014365673065186,38.2415302775581
2010-06-01,河南省,410000.0,南阳市,411300.0,1.0,-1.1840102653950453,-2.50004842877388,25.341997926712224
2010-06-01,河南省,410000.0,平顶山市,410400.0,1.0,-0.3893283009529114,-2.378268599510193,9.296994042868349
2010-06-01,河南省,410000.0,濮阳市,410900.0,6.0,-1.954516887664795,1.537093460559845,128.18262222239204
2010-06-01,河南省,410000.0,三门峡市,411200.0,11.0,0.6081716492772102,-0.03603586554527283,273.3909699171703
2010-06-01,河南省,410000.0,商丘市,411400.0,5.0,-2.7260899941126504,1.233643154303233,114.3482771301345
2010-06-01,河南省,410000.0,新乡市,410700.0,13.0,0.6222169101238251,-0.41046935444076854,303.4123781429533
2010-06-01,河南省,410000.0,信阳市,411500.0,3.0,-4.077734351158142,-1.6739612221717834,67.68123343051118
2010-06-01,河南省,410000.0,许昌市,411000.0,1.0,-0.8131265044212341,-1.7146055698394775,25.371959637679538
2010-06-01,河南省,410000.0,郑州市,410100.0,15.0,0.646084189414978,-1.4638239741325378,336.1848997335071
2010-06-01,河南省,410000.0,周口市,411600.0,4.0,-2.1011805832386017,0.3585931919515133,99.68494574662103
2010-06-01,河南省,410000.0,驻马店市,411700.0,2.0,-2.337490290403366,-1.6020905077457428,55.57368316945636
2010-06-01,黑龙江省,230000.0,大庆市,230600.0,11.0,4.16115215420723,2.030712351202965,243.98684452220624
2010-06-01,黑龙江省,230000.0,大兴安岭地区,232700.0,15.0,0.4790190377139619,-1.1018150966681008,336.50279027992764
2010-06-01,黑龙江省,230000.0,哈尔滨市,230100.0,13.0,3.687878353255136,-0.8469331239660581,282.93389209877665
2010-06-01,黑龙江省,230000.0,鹤岗市,230400.0,12.0,1.1027053892612457,-0.2164747752249241,281.1066332322909
2010-06-01,黑龙江省,230000.0,黑河市,231100.0,12.0,2.1941568672657015,-1.6183946526050568,306.4122241470714
2010-06-01,黑龙江省,230000.0,鸡西市,230300.0,14.0,0.8990994431078434,-1.1972680166363716,323.09494501277044
2010-06-01,黑龙江省,230000.0,佳木斯市,230800.0,13.0,0.6557054049693621,0.21623107332449693,251.74906552340477
2010-06-01,黑龙江省,230000.0,牡丹江市,231000.0,13.0,2.831798768043518,-1.7373937447865804,301.5303681735937
2010-06-01,黑龙江省,230000.0,七台河市,230900.0,13.0,2.392226278781891,-1.7631333470344543,306.39118593287265
2010-06-01,黑龙江省,230000.0,齐齐哈尔市,230200.0,11.0,3.9454368002274456,1.3147948127897346,251.56963603073785
2010-06-01,黑龙江省,230000.0,双鸭山市,230500.0,4.0,-0.23225174684609687,0.16219740520630563,124.9292519156094
2010-06-01,黑龙江省,230000.0,绥化市,231200.0,12.0,5.236939191818237,0.4736562141527732,264.8319311363745
2010-06-01,黑龙江省,230000.0,伊春市,230700.0,12.0,3.6521847464821557,-0.032609500075605785,270.51156696810074
2010-06-01,湖北省,420000.0,鄂州市,420700.0,2.0,-2.966508984565735,-1.9686975479125977,56.43010966593312
2010-06-01,湖北省,420000.0,恩施土家族苗族自治州,422800.0,3.0,-3.524919271469116,-1.3192007392644882,69.48164225388004
2010-06-01,湖北省,420000.0,黄冈市,421100.0,2.0,-3.539808750152588,-2.4854685266812644,54.92547692358772
2010-06-01,湖北省,420000.0,黄石市,420200.0,3.0,-2.918558359146118,-1.7485688924789429,59.07329969922603
2010-06-01,湖北省,420000.0,荆门市,420800.0,1.0,-1.6898179799318314,-4.881233811378479,19.09517038258413
2010-06-01,湖北省,420000.0,荆州市,421000.0,1.0,-2.498176431655884,-5.166112470626831,25.807012419603595
2010-06-01,湖北省,420000.0,潜江市,429005.0,1.0,-2.348737061023712,-5.078097581863403,24.821628152426584
2010-06-01,湖北省,420000.0,神农架林区,429021.0,2.0,-2.3682870864868164,-1.6155548691749573,55.69968707476238
2010-06-01,湖北省,420000.0,十堰市,420300.0,2.0,-0.8492280831560493,-1.4517371952533722,30.32651156971761
2010-06-01,湖北省,420000.0,随州市,421300.0,2.0,-2.9122190475463867,-3.5842316150665283,39.094156036399454
2010-06-01,湖北省,420000.0,天门市,429006.0,1.0,-2.606825113296509,-4.273725509643555,31.3817503529921
2010-06-01,湖北省,420000.0,武汉市,420100.0,2.0,-3.355612277984619,-2.919909715652466,48.97160934141698
2010-06-01,湖北省,420000.0,仙桃市,429004.0,1.0,-2.824407398700714,-3.947182297706604,35.58562558805902
2010-06-01,湖北省,420000.0,咸宁市,421200.0,2.0,-3.249941110610962,-3.0433958371480307,46.87975414394296
2010-06-01,湖北省,420000.0,襄阳市,420600.0,1.0,0.04351068288087845,-3.231412927309672,359.2285641287202
2010-06-01,湖北省,420000.0,孝感市,420900.0,2.0,-3.5103464126586914,-3.85318652788798,42.33428012418739
2010-06-01,湖北省,420000.0,宜昌市,420500.0,2.0,-1.2140610814094543,-3.8543219566345215,17.483746617901772
2010-06-01,湖南省,430000.0,常德市,430700.0,1.0,-2.37440345287323,-6.165782928466797,21.061375287852684
2010-06-01,湖南省,430000.0,郴州市,431000.0,4.0,-3.524510065714518,0.1426287442445755,92.3173628056187
2010-06-01,湖南省,430000.0,衡阳市,430400.0,1.0,-3.7089585781097414,-4.212288022041321,41.364216950148574
2010-06-01,湖南省,430000.0,怀化市,431200.0,2.0,-4.287400007247925,-5.5547482172648115,37.66254573642121
2010-06-01,湖南省,430000.0,娄底市,431300.0,1.0,-3.7093950112660727,-7.080339113871257,27.65007697552707
2010-06-01,湖南省,430000.0,邵阳市,430500.0,1.0,-4.533167123794556,-6.361745039621989,35.47240364427543
2010-06-01,湖南省,430000.0,湘潭市,430300.0,1.0,-2.663280487060547,-7.066796064376831,20.650042179802924
2010-06-01,湖南省,430000.0,湘西土家族苗族自治州,433100.0,2.0,-3.873847802480062,-4.552013595898946,40.39839821772469
2010-06-01,湖南省,430000.0,益阳市,430900.0,1.0,-2.6770087480545044,-6.623914837837219,22.005751038943714
2010-06-01,湖南省,430000.0,永州市,431100.0,2.0,-4.201358938217163,-3.425222897529602,50.81082729532895
2010-06-01,湖南省,430000.0,岳阳市,430600.0,1.0,-3.22737979888916,-5.064993321895599,32.50501410066617
2010-06-01,湖南省,430000.0,张家界市,430800.0,2.0,-3.730039894580841,-5.0314465165138245,36.55122015344958
2010-06-01,湖南省,430000.0,长沙市,430100.0,1.0,-3.042046149571737,-4.859752178192139,32.045221748095244
2010-06-01,湖南省,430000.0,株洲市,430200.0,1.0,-3.8574111461639404,-2.321323643128077,58.961194918057714
2010-06-01,吉林省,220000.0,白城市,220800.0,10.0,2.827256888151169,2.4307843446731567,229.3121186692835
2010-06-01,吉林省,220000.0,白山市,220600.0,1.0,0.25738443185885745,-0.7247577607631683,340.44843830279626
2010-06-01,吉林省,220000.0,吉林市,220200.0,14.0,1.6860220313072205,-1.2271034657955169,306.04749720353493
2010-06-01,吉林省,220000.0,辽源市,220400.0,11.0,1.8197215795516968,-0.06299816071987152,271.98276910617255
2010-06-01,吉林省,220000.0,四平市,220300.0,11.0,2.8361990451812744,1.1983395606279372,247.09516286966561
2010-06-01,吉林省,220000.0,松原市,220700.0,11.0,3.3198364121573314,1.6185415387153625,244.00907513139984
2010-06-01,吉林省,220000.0,通化市,220500.0,1.0,-0.20553692181905112,-1.0312018891175587,11.27234531950839
2010-06-01,吉林省,220000.0,延边朝鲜族自治州,222400.0,14.0,1.6997254618576594,-0.9591886188302722,299.436894724517
2010-06-01,吉林省,220000.0,长春市,220100.0,12.0,2.397291580835978,-0.08739965243471993,272.0879455687552
2010-06-01,江苏省,320000.0,常州市,320400.0,4.0,-5.899954319000244,0.9897071123123169,99.52260784994837
2010-06-01,江苏省,320000.0,淮安市,320800.0,5.0,-4.681068420410156,1.2291753093401592,104.71282516562516
2010-06-01,江苏省,320000.0,连云港市,320700.0,5.0,-3.9497843980789185,1.4050084352493286,109.58137569993227
2010-06-01,江苏省,320000.0,南京市,320100.0,4.0,-5.369965553283691,0.3835262060165405,94.08516283836244
2010-06-01,江苏省,320000.0,南通市,320600.0,4.0,-5.728323221206665,-0.237208753824234,87.6287476469764
2010-06-01,江苏省,320000.0,苏州市,320500.0,4.0,-5.993124485015869,0.0016816183924674988,90.01607669494473
2010-06-01,江苏省,320000.0,宿迁市,321300.0,5.0,-4.577495217323303,1.0603557527065277,103.04227068935558
2010-06-01,江苏省,320000.0,泰州市,321200.0,4.0,-5.348413467407227,0.6349775393803915,96.7706117460761
2010-06-01,江苏省,320000.0,无锡市,320200.0,4.0,-5.950125217437744,0.8778918385505676,98.392967703567
2010-06-01,江苏省,320000.0,徐州市,320300.0,5.0,-3.8205894231796265,1.3250207304954529,109.127085617458
2010-06-01,江苏省,320000.0,盐城市,320900.0,4.0,-4.825450658798218,1.0584228187799454,102.3714400510759
2010-06-01,江苏省,320000.0,扬州市,321000.0,4.0,-5.241242408752441,0.8736695945262909,99.4636963342783
2010-06-01,江苏省,320000.0,镇江市,321100.0,4.0,-5.607921123504639,0.787438690662384,97.99295423620535
2010-06-01,江西省,360000.0,抚州市,361000.0,2.0,-2.392371892929077,-2.402002565562725,44.88490758108642
2010-06-01,江西省,360000.0,赣州市,360700.0,4.0,-1.3276899629695849,0.19786987656896765,98.47658300621887
2010-06-01,江西省,360000.0,吉安市,360800.0,2.0,-1.7672913457666124,-1.9590315350464411,42.054408966184724
2010-06-01,江西省,360000.0,景德镇市,360200.0,3.0,-4.529934883117676,-1.8679231405258179,67.59114898732165
2010-06-01,江西省,360000.0,九江市,360400.0,2.0,-3.235751914978027,-3.7409964084625242,40.85796582671327
2010-06-01,江西省,360000.0,南昌市,360100.0,2.0,-3.9610300064086914,-5.513268152872722,35.695510307366945
2010-06-01,江西省,360000.0,萍乡市,360300.0,2.0,-4.667572975158691,-3.1323604583740234,56.1348424071474
2010-06-01,江西省,360000.0,上饶市,361100.0,2.0,-4.099583966391427,-2.5583513464246477,58.033714818721165
2010-06-01,江西省,360000.0,新余市,360500.0,2.0,-3.90718674659729,-5.267215251922607,36.56778874987634
2010-06-01,江西省,360000.0,宜春市,360900.0,2.0,-3.639547252655029,-4.585216331481933,38.44103245254726
2010-06-01,江西省,360000.0,鹰潭市,360600.0,2.0,-4.151474952697754,-4.42317008972168,43.185140259296986
2010-06-01,辽宁省,210000.0,鞍山市,210300.0,8.0,0.8035358861088753,1.5241402626037597,207.7984670416344
2010-06-01,辽宁省,210000.0,本溪市,210500.0,7.0,0.41485100487867993,0.6127586166063944,214.0988608090202
2010-06-01,辽宁省,210000.0,朝阳市,211300.0,8.0,-0.10056221981843312,3.3395060698191323,178.27517901495932
2010-06-01,辽宁省,210000.0,大连市,210200.0,8.0,0.1872988057633241,1.202779421582818,188.85110644952397
2010-06-01,辽宁省,210000.0,丹东市,210600.0,9.0,0.4580842945724726,0.17176943086087704,249.44529036470448
2010-06-01,辽宁省,210000.0,抚顺市,210400.0,3.0,-0.2881084680557251,-0.11256006918847561,68.66008699204127
2010-06-01,辽宁省,210000.0,阜新市,210900.0,9.0,2.0975638031959534,3.4089831709861755,211.60418632748434
2010-06-01,辽宁省,210000.0,葫芦岛市,211400.0,8.0,-0.10761278867721558,2.2691524028778076,177.284826505267
2010-06-01,辽宁省,210000.0,锦州市,210700.0,9.0,1.1568080981572468,2.8090101877848306,202.3828703889524
2010-06-01,辽宁省,210000.0,辽阳市,211000.0,10.0,1.4231863021850586,1.5672969818115234,222.2410643133133
2010-06-01,辽宁省,210000.0,盘锦市,211100.0,10.0,1.6565542221069336,2.2728214263916016,216.0865736810993
2010-06-01,辽宁省,210000.0,沈阳市,210100.0,10.0,1.7582356184720993,1.7473377883434296,225.17811569987333
2010-06-01,辽宁省,210000.0,铁岭市,211200.0,11.0,1.4448385834693909,1.37887854129076,226.33814567947883
2010-06-01,辽宁省,210000.0,营口市,210800.0,7.0,-0.2182149440050125,1.91301029920578,173.49246200945123
2010-06-01,内蒙古自治区,150000.0,阿拉善盟,152900.0,7.0,-2.6620089292707965,3.915635651204644,145.79053511384188
2010-06-01,内蒙古自治区,150000.0,巴彦淖尔市,150800.0,14.0,0.9497844583314398,-0.21025996169318323,282.4826235778105
2010-06-01,内蒙古自治区,150000.0,包头市,150200.0,16.0,0.7405277356505394,-3.973191237449646,349.4422884867969
2010-06-01,内蒙古自治区,150000.0,赤峰市,150400.0,8.0,-0.602752632311275,1.995241669877883,163.19069319032792
2010-06-01,内蒙古自治区,150000.0,鄂尔多斯市,150600.0,14.0,0.45695619756976763,0.03238781417409579,265.9458105558818
2010-06-01,内蒙古自治区,150000.0,呼和浩特市,150100.0,1.0,0.11812067925930023,-3.7375170469284056,358.1898237810362
2010-06-01,内蒙古自治区,150000.0,呼伦贝尔市,150700.0,12.0,1.0877735107528543,-1.130572362978122,316.105278235206
2010-06-01,内蒙古自治区,150000.0,通辽市,150500.0,9.0,2.1984164147149947,3.5987720716567266,211.41990645669557
2010-06-01,内蒙古自治区,150000.0,乌海市,150300.0,7.0,-0.9607260823249817,1.9624779224395752,153.9160582282184
2010-06-01,内蒙古自治区,150000.0,乌兰察布市,150900.0,15.0,0.8876298174857058,-4.925674663649665,349.7846652724936
2010-06-01,内蒙古自治区,150000.0,锡林郭勒盟,152500.0,6.0,-2.0570667952092156,-1.1764108837685652,60.23529845143608
2010-06-01,内蒙古自治区,150000.0,兴安盟,152200.0,11.0,1.4870601552336111,0.6205073591807614,247.3506285602011
2010-06-01,宁夏回族自治区,640000.0,固原市,640400.0,7.0,-1.2784347794950008,2.185002774000168,149.66829940978823
2010-06-01,宁夏回族自治区,640000.0,石嘴山市,640200.0,7.0,-0.45707666873931885,2.30691659450531,168.79295262290225
