FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id,distance,predict_2010,residual_2010,predict_2020,residual_2020
6015,0.0,0.0,28.21992734,28.6952446,万宁市,47,17,26.79281656967204,1.4271107703279604,27.477454764077848,1.2177898359221508
6016,0.0,0.0,28.23428421,28.7077446,万宁市,46,16,26.79281656967204,1.4414676403279572,27.477454764077848,1.2302898359221537
6017,0.0,0.020558483,28.22525071,28.66321071,万宁市,45,15,26.79281656967204,1.4324341403279597,27.5369309697915,1.1262797402085027
6018,0.0,0.309497396,28.30226838,28.76086943,万宁市,44,14,26.79281656967204,1.5094518103279597,28.216575189295508,0.5442942407044917
6019,0.0,0.668098218,28.36668237,28.84787319,万宁市,43,13,26.79281656967204,1.5738658003279582,28.70923739911808,0.13863579088192068
6020,0.0,1.15805724,28.41643481,28.89956519,万宁市,42,12,26.79281656967204,1.623618240327957,28.921620723595925,-0.022055533595924715
6021,0.011948626,1.901100553,28.46391309,28.94917383,万宁市,41,11,27.90818536636954,0.5557277236304579,28.74462245065057,0.20455137934942869
6022,0.018114797,2.698383571,28.520924,29.002808,万宁市,40,10,28.206984619828656,0.3139393801713446,28.768387146656476,0.2344208533435257
6023,0.020336126,3.054859213,28.55313533,29.01546819,万宁市,39,9,28.27680389988472,0.27633143011528105,29.12675259643397,-0.11128440643397042
6024,0.021803244,3.208535909,28.57168954,29.01872531,万宁市,38,8,28.31310721850566,0.258582321494341,29.383816122676514,-0.3650908126765131
6025,0.024278492,3.490616563,28.56512292,29.01327979,万宁市,37,7,28.357990994915788,0.2071319250842123,30.050961823105553,-1.037682033105554
6026,0.014860094,3.661667101,28.55904358,29.01382617,万宁市,36,6,28.069648143137446,0.48939543686255504,30.595307246225676,-1.5814810762256748
6027,0.041471255,3.744684653,28.54956531,29.02086951,万宁市,35,5,28.26011356826706,0.28945174173293964,30.901545056565165,-1.8806755465651648
6028,0.047355668,3.786727546,28.53124987,29.02572467,万宁市,34,4,28.138560393979247,0.39268947602075244,31.06766664467873,-2.041941974678732
6029,0.04746602,3.989177112,28.51552185,29.03608691,万宁市,33,3,28.136189880037676,0.37933196996232255,31.977190573667137,-2.9411036636671355
6030,0.051755033,3.644886081,28.50057228,29.04250569,万宁市,32,2,28.04573576223398,0.45483651776601874,30.536834778370594,-1.4943290883705949
6031,0.053249763,3.065176297,28.49763453,29.04296678,万宁市,31,1,28.016104621444665,0.4815299085553342,29.141883391718938,-0.09891661171893773
6032,0.048601969,2.549650031,28.45594238,29.02101461,万宁市,30,0,28.45594238,0.0,29.02101461,0.0
6033,0.036410581,1.951630269,28.39791692,29.00018158,万宁市,29,-1,28.39791692,0.0,29.00018158,0.0
6034,0.043537845,1.550251078,28.33587002,28.96582167,万宁市,28,-2,28.33587002,0.0,28.96582167,0.0
6035,0.053521572,1.4748426,27.89320679,28.56236382,万宁市,27,-3,27.89320679,0.0,28.56236382,0.0
6036,0.053111334,1.715599694,27.86660129,28.56156117,万宁市,26,-4,27.86660129,0.0,28.56156117,0.0
6037,0.058411092,2.421711535,27.94646778,28.6451767,万宁市,25,-5,27.94646778,0.0,28.6451767,0.0
6038,0.06182144,2.71363552,27.92349057,28.63900977,万宁市,24,-6,27.92349057,0.0,28.63900977,0.0
6039,0.055250949,2.63969316,27.89279919,28.6057066,万宁市,23,-7,27.89279919,0.0,28.6057066,0.0
6040,0.02583162,2.098510051,27.95285339,28.67527199,万宁市,22,-8,27.95285339,0.0,28.67527199,0.0
6041,0.017822304,1.436798145,28.16857716,28.93586981,万宁市,21,-9,28.16857716,0.0,28.93586981,0.0
6042,0.009962574,0.735348669,28.16630371,28.9402179,万宁市,20,-10,28.16630371,0.0,28.9402179,0.0
6043,0.0,0.0,28.19891357,28.99782715,万宁市,19,-11,28.19891357,0.0,28.99782715,0.0
6044,0.0,0.0,26.71956482,27.45543518,万宁市,11,-19,26.71956482,0.0,27.45543518,0.0
6045,0.0,0.0,26.71956482,27.45543518,万宁市,10,-20,26.71956482,0.0,27.45543518,0.0
5897,0.0,0.0,26.3518518,26.58095822,三亚市,60,30,27.019941734321563,-0.6680899343215643,27.713144225186213,-1.1321860051862132
5898,0.0,0.0,26.20099994,26.43865228,三亚市,59,29,27.019941734321563,-0.8189417943215638,27.713144225186213,-1.2744919451862131
5899,0.0,0.0,25.8534093,26.12406124,三亚市,58,28,27.019941734321563,-1.1665324343215637,27.713144225186213,-1.589082985186213
5900,0.0,0.0,25.84778093,26.12323386,三亚市,57,27,27.019941734321563,-1.1721608043215639,27.713144225186213,-1.5899103651862134
5901,0.0,0.0,25.79945672,26.08088779,三亚市,56,26,27.019941734321563,-1.2204850143215644,27.713144225186213,-1.632256435186214
5902,0.0,0.0,25.76313426,26.05421206,三亚市,55,25,27.019941734321563,-1.2568074743215618,27.713144225186213,-1.6589321651862114
5903,0.0,0.0,25.6792643,25.99201508,三亚市,54,24,27.019941734321563,-1.340677434321563,27.713144225186213,-1.721129145186211
5904,0.0,0.0,25.6278986,25.9580164,三亚市,53,23,27.019941734321563,-1.3920431343215611,27.713144225186213,-1.7551278251862108
5905,0.0,0.0,25.3800726,25.78680144,三亚市,52,22,27.019941734321563,-1.6398691343215646,27.713144225186213,-1.9263427851862112
5906,0.0,0.0,25.44765216,25.8293042,三亚市,51,21,27.019941734321563,-1.5722895743215624,27.713144225186213,-1.8838400251862133
5907,0.0,0.0,25.54864127,25.95258166,三亚市,50,20,27.019941734321563,-1.471300464321562,27.713144225186213,-1.7605625651862127
5908,0.0,0.0,25.88831514,26.25561612,三亚市,49,19,27.019941734321563,-1.1316265943215633,27.713144225186213,-1.4575281051862135
5909,0.0,0.038500714,26.25213043,26.57617413,三亚市,48,18,27.019941734321563,-0.7678113043215617,27.714719845363646,-1.138545715363648
5910,0.0,0.065545489,26.64796206,26.88034426,三亚市,47,17,27.019941734321563,-0.37197967432156176,27.71586359874307,-0.8355193387430688
5911,0.0,0.091991278,26.93878465,27.19392312,三亚市,46,16,27.019941734321563,-0.0811570843215641,27.71701121191907,-0.5230880919190675
5912,0.0,0.110967024,27.07656531,27.38230444,三亚市,45,15,27.019941734321563,0.056623575678436566,27.717852303587865,-0.33554786358786615
5913,0.0,0.145498267,27.17963164,27.53898846,三亚市,44,14,27.019941734321563,0.15968990567843733,27.719420356872202,-0.18043189687220362
5914,0.0,0.156000802,27.21147839,27.59999976,三亚市,43,13,27.019941734321563,0.19153665567843703,27.719906795059615,-0.1199070350596152
5915,0.0,0.24102982,27.28291309,27.72421716,三亚市,42,12,27.019941734321563,0.2629713556784381,27.724006077737183,0.00021108226281540965
5916,0.0,0.256928326,27.30307179,27.75845907,三亚市,41,11,27.019941734321563,0.28313005567843774,27.724803948554385,0.03365512144561578
5917,0.150446688,0.684358884,27.41946661,27.94836953,三亚市,40,10,27.07789525040469,0.34157135959531004,27.749728855392146,0.19864067460785506
5918,0.336276168,2.161661237,27.56513402,28.10802694,三亚市,39,9,27.4856400133355,0.07949400666449691,27.874852717949913,0.23317422205008498
5919,0.473297766,3.371311373,27.7190437,28.3033479,三亚市,38,8,27.500848574534587,0.21819512546541375,27.99870593704853,0.30464196295146806
5920,0.559856176,5.249445554,27.85721753,28.47369556,三亚市,37,7,27.187511475696436,0.669706054303564,28.16740015734488,0.30629540265512034
5921,0.986514358,7.567085104,27.99778099,28.63740921,三亚市,36,6,18.42966636193014,9.56811462806986,28.213320964406055,0.4240882455939463
5922,0.978932362,8.358566291,28.04832042,28.66012823,三亚市,35,5,18.730135542495802,9.318184877504198,28.159303003186402,0.5008252268135998
5923,0.926209997,8.898007246,27.97468325,28.56508115,三亚市,34,4,20.64544197875142,7.329241271248577,28.096037978206144,0.4690431717938566
5924,0.973873493,9.109084588,27.87324442,28.46279238,三亚市,33,3,18.92703815033761,8.94620626966239,28.064877060245717,0.39791531975428285
5925,0.913390404,8.820884269,27.71399473,28.30380414,三亚市,32,2,21.06669531778201,6.64729941221799,28.106500705587223,0.19730343441277753
5926,0.598000846,8.397646962,27.62382953,28.27035933,三亚市,31,1,26.93892962450791,0.6848999054920881,28.1554779316661,0.1148813983339032
5927,0.390207794,7.219068463,27.54565226,28.23881315,三亚市,30,0,27.54565226,0.0,28.23881315,0.0
5928,0.317710537,7.122971108,27.46231893,28.21609701,三亚市,29,-1,27.46231893,0.0,28.21609701,0.0
5929,0.223661942,5.507047545,27.38504145,28.17241182,三亚市,28,-2,27.38504145,0.0,28.17241182,0.0
5930,0.236609739,4.249328522,27.24911069,28.07312234,三亚市,27,-3,27.24911069,0.0,28.07312234,0.0
5931,0.197502778,3.756770065,27.18032623,28.01831512,三亚市,26,-4,27.18032623,0.0,28.01831512,0.0
5932,0.162556884,3.022515622,27.12130447,28.02749985,三亚市,25,-5,27.12130447,0.0,28.02749985,0.0
5933,0.095577746,2.048503601,26.99479402,27.88340952,三亚市,24,-6,26.99479402,0.0,27.88340952,0.0
5934,0.035967418,1.228771524,26.97192027,27.70320045,三亚市,23,-7,26.97192027,0.0,27.70320045,0.0
5935,0.01079765,0.98008382,26.98134071,27.55887689,三亚市,22,-8,26.98134071,0.0,27.55887689,0.0
5936,0.014748639,0.81527634,27.0182368,27.77107476,三亚市,21,-9,27.0182368,0.0,27.77107476,0.0
5937,0.00698228,0.646080401,26.97804362,27.7787679,三亚市,20,-10,26.97804362,0.0,27.7787679,0.0
5938,0.006879035,0.318719947,27.00610399,27.74356173,三亚市,19,-11,27.00610399,0.0,27.74356173,0.0
5939,0.006664551,0.169183975,27.02608734,27.63630432,三亚市,18,-12,27.02608734,0.0,27.63630432,0.0
5940,0.0,0.0,27.04429398,27.7782608,三亚市,17,-13,27.04429398,0.0,27.7782608,0.0
1578,0.0,0.0,26.72160864,28.06047815,三明市,60,30,23.702477247703044,3.0191313922969556,24.658334316036033,3.4021438339639687
1579,0.0,0.0,26.79728264,28.12554345,三明市,59,29,23.702477247703044,3.094805392296955,24.658334316036033,3.4672091339639657
1580,0.0,0.0,26.78653846,28.11814376,三明市,58,28,23.702477247703044,3.0840612122969553,24.658334316036033,3.459809443963966
1581,0.0,0.0,26.77038053,28.109058,三明市,57,27,23.702477247703044,3.0679032822969567,24.658334316036033,3.450723683963968
1582,0.0,0.0,26.73858666,28.07943162,三明市,56,26,23.702477247703044,3.0361094122969554,24.658334316036033,3.4210973039639683
1583,0.008781997,0.029574445,26.69460684,28.05438972,三明市,55,25,25.846989574119412,0.8476172658805865,24.920972820515544,3.1334168994844553
1584,0.239712704,0.855144401,26.67356506,28.0516958,三明市,54,24,351595.8771072954,-351569.20354223537,-766.0867800144108,794.1384758144108
1585,0.463047058,1.483303248,26.7032189,28.08127113,三明市,53,23,2603659.874435967,-2603633.1712170667,-4626.675019679618,4654.756290809618
1586,0.624382701,1.885272414,26.86952315,28.23524252,三明市,52,22,6431265.767380481,-6431238.897857331,-9837.653283449547,9865.888525969547
1587,0.617177363,2.060519266,26.90362295,28.19483693,三明市,51,21,6209628.139677235,-6209601.2360542845,-12979.356841784143,13007.551678714144
1588,0.580645161,1.915747406,26.93110328,28.18758369,三明市,50,20,5163898.830235337,-5163871.899132057,-10342.912530450783,10371.100114140783
1589,0.458847018,1.375348223,26.88624561,28.11224929,三明市,49,19,2532782.1242141915,-2532755.2379685813,-3638.5823981380636,3666.6946474280635
1590,0.305706725,0.572236944,26.76204333,27.95678284,三明市,48,18,738164.3206269874,-738137.5585836574,-177.03460533882915,204.99138817882914
1591,0.281838621,0.465506608,26.62357859,27.82458226,三明市,47,17,576264.0388531169,-576237.4152745269,-70.73763865187783,98.56222091187783
1592,0.323996405,0.580108861,26.56760031,27.79293495,三明市,46,16,880919.1578013226,-880892.5902010127,-186.98168654239737,214.77462149239736
1593,0.203006392,0.474664547,26.37196585,27.58777186,三明市,45,15,211384.01090344295,-211357.63893759294,-77.92614822654922,105.51392008654922
1594,0.050781445,0.509232326,26.32701303,27.54975869,三明市,44,14,2704.27449568338,-2677.9474826533797,-108.1720409606402,135.7217996506402
1595,0.030817641,0.523547563,26.30128829,27.53631253,三明市,43,13,514.8973708588695,-488.5960825688695,-122.20497784579403,149.74129037579402
1596,0.030092824,0.446414778,26.36045168,27.58678941,三明市,42,12,475.2647094888799,-448.9042578088799,-56.80628213449758,84.39307154449759
1597,0.012934479,0.452670005,26.44055188,27.65129618,三明市,41,11,39.19290898280159,-12.75235710280159,-61.21661114609999,88.8679073261
1598,0.033504769,0.595772753,26.61231874,27.80674845,三明市,40,10,681.9217052443569,-655.3093865043569,-207.71484389460016,235.52159234460015
1599,0.118810892,0.838395968,26.73134766,27.9070437,三明市,39,9,40408.12246689686,-40381.391119236854,-716.0554895120964,743.9625332120964
1600,0.139811255,1.002358994,26.76797626,27.92959876,三明市,38,8,66992.71672920679,-66965.94875294679,-1304.993639552468,1332.9232383124681
1601,0.142164459,1.059124483,26.76368736,27.92387277,三明市,37,7,70546.50188758333,-70519.73820022334,-1564.5549213805284,1592.4787941505283
1602,0.207546227,1.13837764,26.76186926,27.93552185,三明市,36,6,226214.70520015064,-226187.94333089064,-1980.1476101860374,2008.0831320360373
1603,0.261822722,1.308826742,26.68457336,27.88093637,三明市,35,5,460315.58657388,-460288.90200052,-3105.4660900246386,3133.3470263946388
1604,0.222977362,1.439383552,26.4591938,27.6855526,三明市,34,4,281784.26577576663,-281757.80658196664,-4205.729046292134,4233.414598892134
1605,0.149812547,1.643815589,26.3199276,27.58265394,三明市,33,3,82960.6611947288,-82934.34126712881,-6400.756303818761,6428.33895775876
1606,0.02589741,1.152039251,26.07040159,27.33904677,三明市,32,2,286.8634203282554,-260.7930187382554,-2058.3646564321652,2085.7037032021653
1607,0.002248876,0.62569929,25.63256859,26.8923107,三明市,31,1,25.115309415228374,0.5172591747716275,-250.92514559819566,277.8174562981957
1608,0.00074985,0.172526345,25.12143488,26.32869562,三明市,30,0,25.12143488,0.0,26.32869562,0.0
1609,0.000749813,0.088688065,24.47127932,25.65501668,三明市,29,-1,24.47127932,0.0,25.65501668,0.0
1610,0.000749475,0.037197124,23.99130433,25.13106887,三明市,28,-2,23.99130433,0.0,25.13106887,0.0
1611,0.0,0.039868682,23.77421747,24.95043481,三明市,27,-3,23.77421747,0.0,24.95043481,0.0
1612,0.0,0.084949774,24.01533819,25.20205304,三明市,26,-4,24.01533819,0.0,25.20205304,0.0
1613,0.0,0.154607793,24.48709246,25.68899447,三明市,25,-5,24.48709246,0.0,25.68899447,0.0
1614,0.0,0.154413339,25.1038044,26.35543461,三明市,24,-6,25.1038044,0.0,26.35543461,0.0
1615,0.008455496,0.139415775,25.55622922,26.8220317,三明市,23,-7,25.55622922,0.0,26.8220317,0.0
1616,0.008704352,0.110868684,25.82961973,27.0798912,三明市,22,-8,25.82961973,0.0,27.0798912,0.0
1617,0.008702611,0.083517133,25.72809366,26.9860368,三明市,21,-9,25.72809366,0.0,26.9860368,0.0
1618,0.008703481,0.0,25.60841387,26.89661831,三明市,20,-10,25.60841387,0.0,26.89661831,0.0
1619,0.00220044,0.0,25.04094204,26.30732693,三明市,19,-11,25.04094204,0.0,26.30732693,0.0
1620,0.0,0.0,24.56918887,25.80313551,三明市,18,-12,24.56918887,0.0,25.80313551,0.0
1621,0.0,0.0,23.95699982,25.14908691,三明市,17,-13,23.95699982,0.0,25.14908691,0.0
1622,0.0,0.0,23.71467368,24.87939332,三明市,16,-14,23.71467368,0.0,24.87939332,0.0
1623,0.0,0.0,23.60384604,24.73344504,三明市,15,-15,23.60384604,0.0,24.73344504,0.0
1624,0.0,0.0,23.8088163,24.94251229,三明市,14,-16,23.8088163,0.0,24.94251229,0.0
1625,0.0,0.0,24.21018507,25.35909853,三明市,13,-17,24.21018507,0.0,25.35909853,0.0
1626,0.0,0.0,24.44452333,25.60539322,三明市,12,-18,24.44452333,0.0,25.60539322,0.0
1627,0.0,0.0,24.38899441,25.55615966,三明市,11,-19,24.38899441,0.0,25.55615966,0.0
1628,0.0,0.0,24.29981874,25.46870499,三明市,10,-20,24.29981874,0.0,25.46870499,0.0
1629,0.0,0.0,23.721112,24.86755882,三明市,9,-21,23.721112,0.0,24.86755882,0.0
1630,0.0,0.0,23.48981481,24.63603092,三明市,8,-22,23.48981481,0.0,24.63603092,0.0
1631,0.0,0.0,23.36968599,24.49987946,三明市,7,-23,23.36968599,0.0,24.49987946,0.0
1632,0.0,0.0,23.198704,24.3190219,三明市,6,-24,23.198704,0.0,24.3190219,0.0
1633,0.0,0.0,22.86034778,23.94495654,三明市,5,-25,22.86034778,0.0,23.94495654,0.0
1634,0.0,0.0,22.60604352,23.66508685,三明市,4,-26,22.60604352,0.0,23.66508685,0.0
1635,0.0,0.0,22.1446907,23.18641293,三明市,3,-27,22.1446907,0.0,23.18641293,0.0
1636,0.0,0.0,21.91040978,22.96701484,三明市,2,-28,21.91040978,0.0,22.96701484,0.0
1637,0.0,0.0,21.62000812,22.64875177,三明市,1,-29,21.62000812,0.0,22.64875177,0.0
1638,0.0,0.0,21.29285126,22.32454001,三明市,0,-30,21.29285126,0.0,22.32454001,0.0
7411,0.0,0.786401905,23.61875005,23.08819874,三门峡市,60,30,24.9263283267576,-1.3075782767575994,24.656613475466028,-1.5684147354660283
7412,0.0,0.836316566,23.80472265,23.28107195,三门峡市,59,29,24.9263283267576,-1.1216056767576,24.67495225926222,-1.3938803092622187
7413,0.0,0.840665557,23.8814842,23.36604199,三门峡市,58,28,24.9263283267576,-1.0448441267575994,24.676522020752053,-1.3104800307520534
7414,0.0,0.833926959,23.99887423,23.48272514,三门峡市,57,27,24.9263283267576,-0.9274540967576002,24.674087827669656,-1.1913626876696561
7415,0.0,0.837186376,24.10862069,23.59741379,三门峡市,56,26,24.9263283267576,-0.8177076367575999,24.675266574040005,-1.0778527840400045
7416,0.0,0.743822831,24.15052474,23.63631939,三门峡市,55,25,24.9263283267576,-0.775803586757597,24.640497078052654,-1.0041776880526534
7417,0.0,0.706455188,24.20033727,23.6813344,三门峡市,54,24,24.9263283267576,-0.7259910567576,24.625990276110848,-0.944655876110847
7418,0.0,0.615342995,24.22915371,23.70784166,三门峡市,53,23,24.9263283267576,-0.6971746167576001,24.589174083912976,-0.8813324239129763
7419,0.0,0.553661063,24.26326841,23.74111691,三门峡市,52,22,24.9263283267576,-0.6630599167576001,24.563066566142663,-0.8219496561426638
