FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id,distance,predict_2010,residual_2010,predict_2020,residual_2020,predict_20-10
8351,0.009922565,0.239939379,21.8697351,20.1594429,七台河市,60,30,20.79768444,1.072050657,19.48259768,0.676845223,-1.315086766
8352,0.00112924,0.086458032,21.85465838,20.15720498,七台河市,59,29,20.78644378,1.068214601,19.35127974,0.805925236,-1.435164036
8353,0.000623029,0.089926388,21.8415761,20.14565229,七台河市,58,28,20.78579444,1.055781658,19.35435474,0.791297552,-1.431439704
8354,7.79E-05,0.12745441,21.8236412,20.14459929,七台河市,57,27,20.78509491,1.03854629,19.38730632,0.75729297,-1.39778859
8355,0.002609441,0.195967783,21.82783254,20.15586312,七台河市,56,26,20.78834109,1.039491447,19.44596349,0.709899632,-1.342377604
8356,0.003310227,0.213986114,21.8440896,20.16504765,七台河市,55,25,20.78923863,1.054850971,19.46107025,0.7039774,-1.328168379
8357,0.003661862,0.19752118,21.84203958,20.16461002,七台河市,54,24,20.78968881,1.052350768,19.44727109,0.717338931,-1.342417723
8358,0.003740648,0.243632106,21.8558959,20.17697624,七台河市,53,23,20.78978966,1.066106238,19.48563849,0.69133775,-1.304151173
8359,0.003740503,0.240321345,21.87628461,20.18886686,七台河市,52,22,20.78978948,1.086495133,19.48291247,0.705954393,-1.30687701
8360,0.005959568,0.401814438,21.89140329,20.19703559,七台河市,51,21,20.79262757,1.098775719,19.61077167,0.586263915,-1.181855896
8361,0.016836198,0.530266869,21.90711476,20.20237154,七台河市,50,20,20.80647072,1.100644037,19.70516698,0.497204558,-1.101303741
8362,0.023188745,0.576131419,21.92143359,20.2120245,七台河市,49,19,20.81450404,1.106929547,19.73734039,0.474684112,-1.077163655
8363,0.019533687,0.627716639,21.90736045,20.20531058,七台河市,48,18,20.80988658,1.097473867,19.77257991,0.432730668,-1.037306672
8364,0.011657375,0.628186169,21.90478954,20.20006795,七台河市,47,17,20.79989341,1.104896132,19.77289609,0.427171858,-1.026997316
8365,0.013526683,0.758710566,21.87564545,20.17792115,七台河市,46,16,20.80227044,1.073375014,19.85763678,0.320284374,-0.94463366
8366,0.015751716,0.786857861,21.85444669,20.15846507,七台河市,45,15,20.80509549,1.049351199,19.87509684,0.283368228,-0.929998648
8367,0.012480499,0.675040708,21.86283965,20.1570312,七台河市,44,14,20.80094051,1.061899142,19.80403622,0.352994978,-0.996904286
8368,0.171224593,1.111562283,21.85959073,20.14395774,七台河市,43,13,20.99109078,0.868499947,20.05639676,0.087560984,-0.934694027
8369,0.497854579,1.400570535,21.89983521,20.17447297,七台河市,42,12,21.31280193,0.587033283,20.18819642,-0.013723448,-1.12460551
8370,0.660205156,1.843381953,21.98514488,20.22654807,七台河市,41,11,21.44071749,0.544427388,20.34084846,-0.114300388,-1.099869034
8371,0.739656046,2.830067077,22.02068505,20.24937411,七台河市,40,10,21.49617637,0.524508684,20.49999281,-0.250618702,-0.996183554
8372,0.741016738,3.757006798,22.07200262,20.27615282,七台河市,39,9,21.49708677,0.574915851,20.47969061,-0.203537793,-1.017396157
8373,0.589922723,4.500590011,22.10764265,20.3232676,七台河市,38,8,21.38780049,0.719842156,20.39014514,-0.066877541,-0.997655353
8374,0.494436853,4.518034154,22.09645961,20.31490679,七台河市,37,7,21.30989089,0.786568718,20.38757146,-0.072664668,-0.922319434
8375,0.677230505,4.565831501,22.06827445,20.2997282,七台河市,36,6,21.45298617,0.615288285,20.38044329,-0.080715094,-1.072542872
8376,1.020611313,4.661893541,22.03960595,20.2640964,七台河市,35,5,21.6575709,0.382035052,20.36581035,-0.101713946,-1.291760552
8377,2.045433255,5.50502366,22.03662715,20.27124504,七台河市,34,4,21.88950191,0.147125237,20.23060175,0.040643294,-1.658900166
8378,3.390971571,6.785367654,22.09588995,20.34140625,七台河市,33,3,21.80929046,0.286599486,20.08548301,0.25592324,-1.723807454
8379,4.595944996,8.178190254,22.12199487,20.40533887,七台河市,32,2,21.97176245,0.150232422,20.19115298,0.214185894,-1.780609472
8380,4.863634589,9.071964883,22.1789063,20.4810122,七台河市,31,1,22.0990834,0.079822905,20.50445117,-0.023438966,-1.594632229
8381,4.890576795,9.379938705,22.21439389,20.51768771,七台河市,30,0,22.21439389,0,20.51768771,0,-1.69670618
8382,5.109314587,8.982781099,22.14878124,20.47592232,七台河市,29,-1,22.14878124,0,20.47592232,0,-1.67285892
8383,4.72590538,7.806984249,22.054216,20.40227277,七台河市,28,-2,22.054216,0,20.40227277,0,-1.65194323
8384,3.206732085,5.354722369,21.83997965,20.22666445,七台河市,27,-3,21.83997965,0,20.22666445,0,-1.6133152
8385,1.718575282,3.115120333,21.72782601,20.12583858,七台河市,26,-4,21.72782601,0,20.12583858,0,-1.60198743
8386,0.655266758,1.43131382,21.55336275,19.9603941,七台河市,25,-5,21.55336275,0,19.9603941,0,-1.59296865
8387,0.060819262,0.467443345,21.44086275,19.86137915,七台河市,24,-6,21.44086275,0,19.86137915,0,-1.5794836
8388,0,0.33304612,21.38484839,19.81851122,七台河市,23,-7,21.38484839,0,19.81851122,0,-1.56633717
8389,0,0.304212122,21.37384505,19.8056386,七台河市,22,-8,21.37384505,0,19.8056386,0,-1.56820645
8390,0.000117366,0.474518842,21.47445652,19.86234023,七台河市,21,-9,21.47445652,0,19.86234023,0,-1.61211629
8391,0.000117343,0.57742575,21.54228945,19.8909308,七台河市,20,-10,21.54228945,0,19.8909308,0,-1.65135865
8392,0.000117297,0.491053605,21.5646575,19.92420955,七台河市,19,-11,21.5646575,0,19.92420955,0,-1.64044795
8393,0.000117362,0.446074456,21.52990778,19.91406458,七台河市,18,-12,21.52990778,0,19.91406458,0,-1.6158432
8394,0.000117362,0.390660797,21.44268776,19.86637023,七台河市,17,-13,21.44268776,0,19.86637023,0,-1.57631753
8395,0.000117426,0.256650402,21.268716,19.76480975,七台河市,16,-14,21.268716,0,19.76480975,0,-1.50390625
8396,0,0.010890286,21.16360247,19.6993478,七台河市,15,-15,21.16360247,0,19.6993478,0,-1.46425467
8397,0,0,20.9575407,19.56932745,七台河市,14,-16,20.9575407,0,19.56932745,0,-1.38821325
8398,0,0,20.71623645,19.4167459,七台河市,13,-17,20.71623645,0,19.4167459,0,-1.29949055
8399,0,0,20.56258235,19.30378783,七台河市,12,-18,20.56258235,0,19.30378783,0,-1.25879452
8400,0,0.010520497,20.411481,19.2048573,七台河市,11,-19,20.411481,0,19.2048573,0,-1.2066237
8401,0,0.020554833,20.3617008,19.14184781,七台河市,10,-20,20.3617008,0,19.14184781,0,-1.21985299
8402,0,0.025116559,20.2946332,19.08930025,七台河市,9,-21,20.2946332,0,19.08930025,0,-1.20533295
8403,0,0.025116559,20.26535325,19.05227585,七台河市,8,-22,20.26535325,0,19.05227585,0,-1.2130774
8404,0,0.015944739,20.24492752,19.0051713,七台河市,7,-23,20.24492752,0,19.0051713,0,-1.23975622
8405,0,0.005790677,20.221245,18.97542822,七台河市,6,-24,20.221245,0,18.97542822,0,-1.24581678
8406,0,0.015916383,20.18440886,18.9544836,七台河市,5,-25,20.18440886,0,18.9544836,0,-1.22992526
8407,0,0.020950088,20.18322972,18.97394409,七台河市,4,-26,20.18322972,0,18.97394409,0,-1.20928563
8408,0,0.020911434,20.19487076,19.0179688,七台河市,3,-27,20.19487076,0,19.0179688,0,-1.17690196
8409,0,0.020872924,20.2401154,19.09745245,七台河市,2,-28,20.2401154,0,19.09745245,0,-1.14266295
8410,0,0.004960154,20.28013828,19.15563244,七台河市,1,-29,20.28013828,0,19.15563244,0,-1.12450584
8411,0,0.004955574,20.38026485,19.27432065,七台河市,0,-30,20.38026485,0,19.27432065,0,-1.1059442
6037,0,0,28.32984619,28.9410778,万宁市,60,30,27.86142243,0.468423761,28.54799802,0.393079775,0.686575596
6038,0,0,28.33052546,28.94420293,万宁市,59,29,27.86142243,0.469103031,28.54799802,0.396204905,0.686575596
6039,0,0,28.29891309,28.93726086,万宁市,58,28,27.86142243,0.437490661,28.54799802,0.389262835,0.686575596
6040,0,0,28.26956522,28.91833655,万宁市,57,27,27.86142243,0.408142791,28.54799802,0.370338525,0.686575596
6041,0,0,28.22567927,28.8727356,万宁市,56,26,27.86142243,0.364256841,28.54799802,0.324737575,0.686575596
6042,0,0,28.19427244,28.82119587,万宁市,55,25,27.86142243,0.332850011,28.54799802,0.273197845,0.686575596
6043,0,0,28.15715574,28.77028999,万宁市,54,24,27.86142243,0.295733311,28.54799802,0.222291965,0.686575596
6044,0,0,28.12042567,28.71471939,万宁市,53,23,27.86142243,0.259003241,28.54799802,0.166721365,0.686575596
6045,0,0,28.10009054,28.65566127,万宁市,52,22,27.86142243,0.238668111,28.54799802,0.107663245,0.686575596
6046,0,0,28.13285578,28.66758894,万宁市,51,21,27.86142243,0.271433351,28.54799802,0.119590915,0.686575596
6047,0,0,28.15375913,28.69094187,万宁市,50,20,27.86142243,0.292336701,28.54799802,0.142943845,0.686575596
6048,0,0,28.17424751,28.71647151,万宁市,49,19,27.86142243,0.312825081,28.54799802,0.168473485,0.686575596
6049,0,0,28.20258153,28.72386767,万宁市,48,18,27.86142243,0.341159101,28.54799802,0.175869645,0.686575596
6050,0,0.02985634,28.25278271,28.77852173,万宁市,47,17,27.86142243,0.391360281,28.56098583,0.217535899,0.699563403
6051,0,0.362372483,28.3080616,28.82432073,万宁市,46,16,27.86142243,0.446639171,28.69357013,0.130750598,0.832147704
6052,0.003895557,0.754967652,28.3424408,28.86941723,万宁市,45,15,27.89444438,0.447996416,28.82309298,0.046324252,0.928648594
6053,0.014269917,1.227984702,28.37821566,28.88754552,万宁市,44,14,27.97925441,0.398961251,28.94367714,-0.056131618,0.964422729
6054,0.015111626,1.620417102,28.39447827,28.89443481,万宁市,43,13,27.98593776,0.408540512,29.01724589,-0.122811075,1.031308127
6055,0.005738352,2.012136003,28.40878614,28.89288953,万宁市,42,12,27.90984041,0.498945732,29.06940527,-0.176515741,1.159564863
6056,0,2.092457622,28.42295133,28.89590313,万宁市,41,11,27.86142243,0.561528901,29.07770068,-0.181797546,1.216278247
6057,0,2.222735049,28.42712654,28.89258078,万宁市,40,10,27.86142243,0.565704111,29.08953291,-0.196952129,1.228110481
6058,0.000105324,2.792273982,28.4506142,28.89919699,万宁市,39,9,27.86232377,0.58829043,29.11983732,-0.220640331,1.257513551
6059,0.000210682,3.270386454,28.47975527,28.91394958,万宁市,38,8,27.86322493,0.616530343,29.12242823,-0.208478647,1.2592033
6060,0.017652948,3.333398461,28.50491309,28.9413479,万宁市,37,7,28.0059382,0.498974887,29.1214758,-0.180127897,1.115537594
6061,0.049699905,3.704418985,28.52291321,28.954,万宁市,36,6,28.23575802,0.287155194,29.11077123,-0.156771229,0.875013212
6062,0.064954206,3.940366071,28.55039136,28.97899988,万宁市,35,5,28.33110757,0.219283786,29.10009376,-0.121093884,0.76898619
6063,0.094746272,4.544805488,28.58162079,29.01126473,万宁市,34,4,28.49273789,0.088882898,29.06326299,-0.051998259,0.570525096
6064,0.212874677,5.586009272,28.59750938,29.04433861,万宁市,33,3,28.85565119,-0.258141814,28.99010975,0.054228864,0.134458552
6065,0.315021595,6.763558833,28.61358732,29.06992734,万宁市,32,2,28.89481736,-0.281230036,28.94350384,0.126423499,0.048686485
6066,0.406299378,7.545620133,28.64182642,29.11186963,万宁市,31,1,28.79572553,-0.153899112,28.9654961,0.146373528,0.16977057
6067,0.636976916,8.567638169,28.63739148,29.11291321,万宁市,30,0,28.63739148,0,29.11291321,0,0.47552173
6068,0.837266884,9.035363304,28.63182617,29.12778259,万宁市,29,-1,28.63182617,0,29.12778259,0,0.49595642
6069,0.811841551,8.409604795,28.60025853,29.10522766,万宁市,28,-2,28.60025853,0,29.10522766,0,0.50496913
6070,0.585568966,6.520069349,28.52956506,29.06826074,万宁市,27,-3,28.52956506,0,29.06826074,0,0.53869568
6071,0.290557284,4.794607297,28.50473889,29.05126074,万宁市,26,-4,28.50473889,0,29.05126074,0,0.54652185
6072,0.082687747,3.828997822,28.46592783,29.02767545,万宁市,25,-5,28.46592783,0,29.02767545,0,0.56174762
6073,0.025870699,3.423916661,28.4573042,29.04147827,万宁市,24,-6,28.4573042,0,29.04147827,0,0.58417407
6074,0.022146059,3.342625051,28.44583321,29.06286227,万宁市,23,-7,28.44583321,0,29.06286227,0,0.61702906
6075,0.010910241,3.066185198,28.44052778,29.07784685,万宁市,22,-8,28.44052778,0,29.07784685,0,0.63731907
6076,0.011796924,2.380808795,28.40854728,29.07455555,万宁市,21,-9,28.40854728,0,29.07455555,0,0.66600827
6077,0.014020662,2.018782222,28.39311574,29.07318861,万宁市,20,-10,28.39311574,0,29.07318861,0,0.68007287
6078,0.012124407,1.532657406,28.33654881,29.04585609,万宁市,19,-11,28.33654881,0,29.04585609,0,0.70930728
6079,0.040849673,1.043773639,28.3115036,29.03496399,万宁市,18,-12,28.3115036,0,29.03496399,0,0.72346039
6080,0.050073793,0.478807353,28.22639727,28.96925528,万宁市,17,-13,28.22639727,0,28.96925528,0,0.74285801
6081,0.055370986,0.192796712,28.11485494,28.88297119,万宁市,16,-14,28.11485494,0,28.88297119,0,0.76811625
6082,0.024835223,0,28.20434774,28.89492798,万宁市,15,-15,28.20434774,0,28.89492798,0,0.69058024
6083,0,0,27.8467392,28.68641357,万宁市,14,-16,27.8467392,0,28.68641357,0,0.83967437
6084,0,0,27.60271759,28.53587036,万宁市,13,-17,27.60271759,0,28.53587036,0,0.93315277
6085,0,0,27.30833333,28.1757253,万宁市,12,-18,27.30833333,0,28.1757253,0,0.86739197
6086,0,0,27.30833333,28.1757253,万宁市,11,-19,27.30833333,0,28.1757253,0,0.86739197
6087,0,0,27.30833333,28.1757253,万宁市,10,-20,27.30833333,0,28.1757253,0,0.86739197
6088,0,0,27.32228241,28.07989197,万宁市,9,-21,27.32228241,0,28.07989197,0,0.75760956
6089,0,0,27.925,28.70434875,万宁市,8,-22,27.925,0,28.70434875,0,0.77934875
5933,0,0,27.07534568,27.09639338,三亚市,60,30,26.98164984,0.093695842,27.57983938,-0.483445995,0.598189538
5934,0,0,27.12237295,27.12495486,三亚市,59,29,26.98164984,0.140723112,27.57983938,-0.454884515,0.598189538
5935,0,0,27.10326086,27.10878259,三亚市,58,28,26.98164984,0.121611022,27.57983938,-0.471056785,0.598189538
5936,0,0,27.03451093,27.05964673,三亚市,57,27,26.98164984,0.052861092,27.57983938,-0.520192645,0.598189538
5937,0,0,26.92178092,26.98599501,三亚市,56,26,26.98164984,-0.059868918,27.57983938,-0.593844365,0.598189538
5938,0,0,26.74452,26.85448367,三亚市,55,25,26.98164984,-0.237129838,27.57983938,-0.725355705,0.598189538
5939,0,0,26.61516807,26.76902175,三亚市,54,24,26.98164984,-0.366481768,27.57983938,-0.810817625,0.598189538
5940,0,0,26.48197473,26.67056166,三亚市,53,23,26.98164984,-0.499675108,27.57983938,-0.909277715,0.598189538
5941,0,0,26.47160883,26.66991302,三亚市,52,22,26.98164984,-0.510041008,27.57983938,-0.909926355,0.598189538
5942,0,0,26.58134073,26.73446547,三亚市,51,21,26.98164984,-0.400309108,27.57983938,-0.845373905,0.598189538
5943,0,0.038048716,26.76734965,26.8608693,三亚市,50,20,26.98164984,-0.214300188,27.60259323,-0.741723931,0.620943394
5944,0,0.151283162,26.91372286,26.97350515,三亚市,49,19,26.98164984,-0.067926978,27.66870263,-0.695197475,0.687052788
5945,0,0.151471325,27.14437627,27.15170116,三亚市,48,18,26.98164984,0.162726432,27.66881049,-0.517109332,0.687160654
5946,0,0.151471325,27.19673926,27.2103042,三亚市,47,17,26.98164984,0.215089422,27.66881049,-0.458506292,0.687160654
5947,0,0.151659957,27.23482806,27.24202894,三亚市,46,16,26.98164984,0.253178222,27.66891862,-0.426889681,0.687268783
5948,0.05710056,0.09748021,27.22051633,27.29696554,三亚市,45,15,27.0774053,0.143111025,27.6375896,-0.340624058,0.560184293
5949,0.082466057,0.161628695,27.24265222,27.39986951,三亚市,44,14,27.11816847,0.124483754,27.67462359,-0.274754076,0.55645512
5950,0.070307131,0.221792085,27.27119573,27.53609594,三亚市,43,13,27.0987634,0.172432332,27.70866467,-0.172568734,0.609901277
5951,0.003066025,0.976984001,27.37391302,27.71516793,三亚市,42,12,26.98693363,0.386979393,28.08128965,-0.366121719,1.094356022
5952,0.048160288,2.140360029,27.55334437,27.97884615,三亚市,41,11,27.06277983,0.490564543,28.47607777,-0.497231624,1.413297947
5953,0.069589128,3.038576123,27.72878086,28.2563799,三亚市,40,10,27.09760976,0.631171103,28.65453864,-0.398158742,1.556928885
5954,0.134830867,4.035211694,27.87214686,28.45738207,三亚市,39,9,27.19893952,0.673207336,28.74845944,-0.291077369,1.549519915
5955,0.412075711,5.500733915,27.98935687,28.65040728,三亚市,38,8,27.55485834,0.434498534,28.73964943,-0.089242147,1.184791091
5956,1.04489688,8.064896868,28.0724953,28.72774061,三亚市,37,7,27.98668249,0.085812815,28.52615637,0.201584237,0.539473887
5957,1.674448083,10.74475522,28.19431818,28.79975267,三亚市,36,6,28.04879727,0.145520909,28.43782333,0.361929335,0.389026063
5958,2.853358012,12.7558672,28.23841975,28.7884194,三亚市,35,5,27.85008739,0.388332359,28.75542325,0.032996149,0.90533586
5959,3.983864995,14.95233582,28.25581294,28.73459327,三亚市,34,4,28.26267479,-0.006861845,29.7512185,-1.016625233,1.488543718
5960,4.469096672,15.7590248,28.26105851,28.71899786,三亚市,33,3,28.90326294,-0.642204434,30.33911959,-1.620121732,1.435856648
5961,4.683008091,15.30780897,28.20921326,28.64679071,三亚市,32,2,29.30934384,-1.100130585,29.99381672,-1.347026008,0.684472874
5962,4.565987834,14.39671799,28.13625015,28.60668472,三亚市,31,1,29.07696992,-0.940719765,29.42103542,-0.814350702,0.344065507
5963,3.799640421,12.30051613,28.04011405,28.54751558,三亚市,30,0,28.04011405,0,28.54751558,0,0.50740153
5964,3.343101989,11.13369258,27.97643294,28.55415025,三亚市,29,-1,27.97643294,0,28.55415025,0,0.57771731
5965,2.681700418,9.370995508,27.94599561,28.54422222,三亚市,28,-2,27.94599561,0,28.54422222,0,0.59822661
5966,2.098777842,7.630627038,27.89440247,28.54391327,三亚市,27,-3,27.89440247,0,28.54391327,0,0.6495108
5967,1.287595874,5.107481738,27.90069885,28.56195657,三亚市,26,-4,27.90069885,0,28.56195657,0,0.66125772
5968,0.778858865,2.835563091,27.87548286,28.57572462,三亚市,25,-5,27.87548286,0,28.57572462,0,0.70024176
5969,0.39131125,1.027757377,27.81043457,28.53673889,三亚市,24,-6,27.81043457,0,28.53673889,0,0.72630432
5970,0,0,27.53587036,28.44130554,三亚市,23,-7,27.53587036,0,28.44130554,0,0.90543518
5971,0,0,26.87065125,27.28043518,三亚市,21,-9,26.87065125,0,27.28043518,0,0.40978393
5972,0,0,26.94945679,27.525,三亚市,20,-10,26.94945679,0,27.525,0,0.57554321
5973,0,0,26.94945679,27.525,三亚市,19,-11,26.94945679,0,27.525,0,0.57554321
5974,0,0,26.94945679,27.525,三亚市,18,-12,26.94945679,0,27.525,0,0.57554321
5975,0,0,27.02826233,27.76956482,三亚市,17,-13,27.02826233,0,27.76956482,0,0.74130249
1586,0,0,26.90402583,28.20487117,三明市,60,30,24.58140568,2.322620153,25.44118787,2.763683299,0.859782195
1587,0,0,26.92995176,28.24388089,三明市,59,29,24.58140568,2.348546083,25.44118787,2.802693019,0.859782195
1588,0,0,26.92834802,28.2363479,三明市,58,28,24.58140568,2.346942343,25.44118787,2.795160029,0.859782195
1589,0,0,26.93306873,28.25217403,三明市,57,27,24.58140568,2.351663053,25.44118787,2.810986159,0.859782195
1590,0,0,26.94415754,28.26014481,三明市,56,26,24.58140568,2.362751863,25.44118787,2.818956939,0.859782195
1591,0.000748018,0,26.88573877,28.19469568,三明市,55,25,24.58396481,2.301773958,25.44118787,2.753507809,0.857223059
1592,0.019551122,0.042016786,26.87431539,28.16187609,三明市,54,24,24.64780441,2.226510978,25.52354519,2.638330897,0.87574078
1593,0.059859331,0.1739528,26.85086034,28.12522647,三明市,53,23,24.78150325,2.069357089,25.77382057,2.351405896,0.992317323
1594,0.059898173,0.192551167,26.83301595,28.07812513,三明市,52,22,24.78163003,2.051385924,25.80809475,2.270030381,1.026464723
1595,0.059832469,0.230457876,26.76960672,28.00752517,三明市,51,21,24.78141557,1.988191145,25.87718987,2.130335303,1.095774293
1596,0.059916117,0.22991753,26.69900347,27.93288027,三明市,50,20,24.78168859,1.917314879,25.8762121,2.056668171,1.094523508
1597,0.05917012,0.228844402,26.46622074,27.70275914,三明市,49,19,24.7792531,1.686967638,25.87426964,1.828489502,1.095016536
1598,0.016117764,0.258981989,26.33349451,27.58128007,三明市,48,18,24.63621781,1.697276701,25.92851209,1.652767975,1.292294286
1599,0,0.169962401,26.11569592,27.38747827,三明市,47,17,24.58140568,1.534290243,25.76643467,1.621043599,1.185028994
1600,0,0.170161888,25.87265907,27.18219065,三明市,46,16,24.58140568,1.291253393,25.76680417,1.415386475,1.185398498
1601,0,0.208802402,25.53436467,26.91822768,三明市,45,15,24.58140568,0.952958993,25.83784187,1.080385812,1.256436191
1602,0,0.196629662,25.2033479,26.63582642,三明市,44,14,24.58140568,0.621942223,25.81557789,0.820248526,1.234172217
1603,0,0.206132141,25.05367889,26.51768435,三明市,43,13,24.58140568,0.472273213,25.83296697,0.684717381,1.251561292
1604,0,0.181108623,25.06759259,26.52918701,三明市,42,12,24.58140568,0.486186913,25.78703694,0.742150066,1.205631267
1605,0,0,25.2782608,26.7023754,三明市,41,11,24.58140568,0.696855123,25.44118787,1.261187529,0.859782195
1606,0.171516997,0.479658742,25.49289293,26.85510043,三明市,40,10,25.12984064,0.363052293,26.30641568,0.548684747,1.176575046
1607,0.280181891,0.990179259,25.91886951,27.20795654,三明市,39,9,25.43871864,0.480150869,27.05626519,0.151691349,1.617546549
1608,0.391864881,1.598496045,26.34624081,27.54076068,三明市,38,8,25.7264543,0.619786509,27.74090773,-0.200147053,2.014453432
1609,0.527340824,2.329048668,26.67683927,27.82709022,三明市,37,7,26.03686026,0.639979007,28.29864117,-0.471550951,2.261780908
1610,0.78520036,3.00451265,26.76831705,27.93393713,三明市,36,6,26.51845064,0.249866413,28.59522796,-0.661290829,2.076777322
1611,1.185416563,4.333057041,26.83232682,28.04734282,三明市,35,5,27.01405564,-0.181728822,28.7079042,-0.660561381,1.693848559
1612,1.698786153,5.946225874,26.85643804,28.0918058,三明市,34,4,27.28478947,-0.428351432,28.34418628,-0.252380484,1.059396812
1613,2.712165876,8.027397231,26.93677533,28.24474627,三明市,33,3,27.0683009,-0.131525566,27.82529876,0.419447512,0.756997862
1614,3.494952019,9.156977998,26.96678259,28.32939124,三明市,32,2,26.71223109,0.254551499,27.8651401,0.464251141,1.152909008
1615,3.902559744,10.12964168,27.02119551,28.41191465,三明市,31,1,26.62417666,0.397018846,28.24932397,0.162590679,1.625147307
1616,4.379829077,10.58436012,27.03252812,28.43417867,三明市,30,0,27.03252812,0,28.43417867,0,1.40165055
1617,4.919252486,10.72913873,27.01288232,28.41807567,三明市,29,-1,27.01288232,0,28.41807567,0,1.40519335
1618,4.900885133,10.38222066,26.96187286,28.37010874,三明市,28,-2,26.96187286,0,28.37010874,0,1.40823588
1619,4.188418842,9.278346085,26.88517395,28.30539124,三明市,27,-3,26.88517395,0,28.30539124,0,1.42021729
1620,3.518105989,8.731128601,26.89297667,28.24423077,三明市,26,-4,26.89297667,0,28.24423077,0,1.3512541
1621,2.879601841,7.192689549,26.7763479,28.08469568,三明市,25,-5,26.7763479,0,28.08469568,0,1.30834778
1622,2.145072536,5.477151118,26.84773914,28.13447827,三明市,24,-6,26.84773914,0,28.13447827,0,1.28673913
1623,1.179023147,3.681198077,26.73212552,27.96465375,三明市,23,-7,26.73212552,0,27.96465375,0,1.23252823
1624,0.50370111,2.211350095,26.67734105,27.87642141,三明市,22,-8,26.67734105,0,27.87642141,0,1.19908036
1625,0.143071536,1.182251523,26.46915754,27.65516294,三明市,21,-9,26.46915754,0,27.65516294,0,1.1860054
1626,0.008703046,0.186486155,26.25543483,27.4561872,三明市,20,-10,26.25543483,0,27.4561872,0,1.20075237
1627,0.003202242,0.115723516,26.03652191,27.25665198,三明市,19,-11,26.03652191,0,27.25665198,0,1.22013007
1628,0,0.060288905,25.68513055,26.86582581,三明市,18,-12,25.68513055,0,26.86582581,0,1.18069526
1629,0,0.015740984,25.4411837,26.62330887,三明市,17,-13,25.4411837,0,26.62330887,0,1.18212517
1630,0,0.029419429,25.40078253,26.56878235,三明市,16,-14,25.40078253,0,26.56878235,0,1.16799982
1631,0,0.169983932,25.7098732,26.88374087,三明市,15,-15,25.7098732,0,26.88374087,0,1.17386767
1632,0,0.171598982,25.79556867,26.95727433,三明市,14,-16,25.79556867,0,26.95727433,0,1.16170566
1633,0,0.194910136,25.98377938,27.16576116,三明市,13,-17,25.98377938,0,27.16576116,0,1.18198178
1634,0,0.212522571,26.04698079,27.23083767,三明市,12,-18,26.04698079,0,27.23083767,0,1.18385688
1635,0,0.199166615,25.97685196,27.16505658,三明市,11,-19,25.97685196,0,27.16505658,0,1.18820462
1636,0,0.1140398,25.53721759,26.69895667,三明市,10,-20,25.53721759,0,26.69895667,0,1.16173908
1637,0,0.074180113,24.90375926,26.0342392,三明市,9,-21,24.90375926,0,26.0342392,0,1.13047994
1638,0,0.073917684,24.10560209,25.22500006,三明市,8,-22,24.10560209,0,25.22500006,0,1.11939797
1639,0,0.016328092,23.59845323,24.69569391,三明市,7,-23,23.59845323,0,24.69569391,0,1.09724068
1640,0,0,22.92648954,24.00954087,三明市,6,-24,22.92648954,0,24.00954087,0,1.08305133
1641,0,0,22.45479058,23.52153767,三明市,5,-25,22.45479058,0,23.52153767,0,1.06674709
1642,0,0.017708282,22.20606887,23.27581501,三明市,4,-26,22.20606887,0,23.27581501,0,1.06974614
1643,0,0.017645635,22.0717392,23.13102334,三明市,3,-27,22.0717392,0,23.13102334,0,1.05928414
1644,0,0.046947058,22.07830282,23.1543058,三明市,2,-28,22.07830282,0,23.1543058,0,1.07600298
1645,0,0.069255757,21.86881285,22.93779256,三明市,1,-29,21.86881285,0,22.93779256,0,1.06897971
1646,0,0.070945418,21.40852861,22.43131262,三明市,0,-30,21.40852861,0,22.43131262,0,1.02278401
7457,0.004125413,1.848219335,24.7914856,24.29431163,三门峡市,60,30,24.12086497,0.670620632,24.18913834,0.105173286,0.068273376
7458,0.001147052,1.638859084,24.8429348,24.33858697,三门峡市,59,29,24.11645102,0.726483776,24.09837817,0.240208799,-0.018072853
7459,0,1.469725573,24.89805908,24.38784943,三门峡市,58,28,24.11474882,0.783310257,24.01968819,0.368161237,-0.09506063
7460,9.17E-05,1.604753137,24.94086151,24.41823674,三门峡市,57,27,24.11488495,0.82597656,24.08290189,0.335334847,-0.031983057
7461,9.17E-05,1.423192928,24.99030099,24.45204849,三门峡市,56,26,24.11488495,0.87541604,23.99717645,0.454872036,-0.117708495
7462,9.17E-05,1.340291436,25.03302683,24.49021741,三门峡市,55,25,24.11488495,0.91814188,23.9561326,0.53408481,-0.15875235
7463,9.18E-05,1.354490975,25.0529264,24.50606185,三门峡市,54,24,24.1148851,0.938041302,23.96324845,0.542813402,-0.15163665
7464,9.17E-05,1.451349462,25.03752012,24.49746371,三门峡市,53,23,24.11488495,0.92263517,24.01084305,0.486620656,-0.104041896
7465,9.17E-05,1.337983593,25.01933223,24.48932441,三门峡市,52,22,24.11488495,0.90444728,23.9549727,0.534351711,-0.159912251
7466,0,1.449889832,25.0070652,24.48156041,三门峡市,51,21,24.11474882,0.892316377,24.01013797,0.471422443,-0.104610856
7467,0.003392472,1.45448634,25.01608693,24.48815206,三门峡市,50,20,24.11977953,0.896307396,24.0123571,0.475794961,-0.107422435
