FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
3788,0.586705202312138,16.920760116954842,25.903260803222658,25.580162811279298,连云港市,12.0
3789,0.476249483684428,16.856709480285645,25.73478190104167,25.465579732259116,连云港市,11.0
3790,1.463798096814232,11.0427631817612,25.704347737630208,25.40833333333333,连云港市,10.0
3791,1.203312629399585,4.141943688486138,25.57445640563965,25.210869216918947,连云港市,9.0
3792,0.583747927031509,1.0195144369052,25.55978240966797,25.197825622558597,连云港市,8.0
3793,0.511175496688742,3.332306773917189,25.621738688151044,25.23731892903646,连云港市,7.0
3794,1.606611570247934,5.423974729051777,25.72201080322266,25.345651626586918,连云港市,6.0
3795,1.200828157349896,4.270264477405733,25.783696492513016,25.380796813964846,连云港市,5.0
3796,0.745333886354211,6.695075937345917,25.824185180664063,25.408695602416994,连云港市,4.0
3797,0.624586092715233,6.869433660133214,25.825362141927084,25.409058125813804,连云港市,3.0
3798,0.062292358803987,1.334407672141362,25.782246907552082,25.390579732259116,连云港市,2.0
3799,0.0,0.176880827137068,25.722283172607423,25.384510803222657,连云港市,1.0
3800,0.005787515502274,0.630033025554582,25.747826131184894,25.411956787109375,连云港市,0.0
3801,1.647659574468085,15.062746954436347,27.28342361450196,26.935869598388674,南通市,20.0
3802,2.604344122657581,18.156952233314517,27.396467590332033,27.05434799194336,南通市,19.0
3803,3.961194029850745,16.395335929562346,27.472554016113282,27.08885879516601,南通市,18.0
3804,4.068539804171985,11.796295329777882,27.45326080322266,27.04619522094727,南通市,17.0
3805,2.456911262798635,12.281317007662068,27.38913040161133,27.00217361450196,南通市,16.0
3806,1.600851063829788,15.207039861395806,27.357608032226565,26.98668441772461,南通市,15.0
3807,2.533844189016605,13.730139365196228,27.34456481933594,26.985325622558594,南通市,14.0
3808,2.083155650319831,15.819179646822873,27.30489044189453,27.0146728515625,南通市,13.0
3809,0.785014899957429,22.398065798210368,27.297825622558594,27.03315124511719,南通市,12.0
3810,2.087494664959453,23.487199311256404,27.28532638549805,27.064945220947266,南通市,11.0
3811,2.642401021711366,23.647589354515077,27.292391204833987,27.07554397583008,南通市,10.0
3812,2.439148936170212,19.31559454917908,27.293206024169923,27.04755554199219,南通市,9.0
3813,3.267377398720681,13.367763426839089,27.237228393554688,26.985054779052735,南通市,8.0
3814,2.123031077054065,10.678600282085188,27.129347991943362,26.916575622558597,南通市,7.0
3815,1.057191634656424,8.590927710533144,27.043750000000003,26.885869598388673,南通市,6.0
3816,0.766283524904215,8.987649526596067,27.019021606445314,26.905435180664064,南通市,5.0
3817,1.031928480204343,11.520198760032656,27.01630401611328,26.92445678710937,南通市,4.0
3818,1.629424307036248,12.026421055501824,27.071739196777344,26.951631164550783,南通市,3.0
3819,1.461047254150702,9.159998781827031,27.055163574218753,26.9375,南通市,2.0
3820,0.534556313993174,7.635871176719666,27.017119598388675,26.916031646728516,南通市,1.0
3821,0.782127659574468,8.967597904771862,26.995108032226565,26.90815124511719,南通市,0.0
3822,1.661386986301369,8.676868247985839,27.597463989257808,27.62934773763021,苏州市,20.0
3823,2.54014598540146,11.37749937602452,27.66231892903646,27.664854939778646,苏州市,19.0
3824,3.488621726062689,16.530807903834752,27.7659423828125,27.685506184895832,苏州市,18.0
3825,4.258989726027399,18.126656137331565,27.76956481933594,27.707608032226563,苏州市,17.0
3826,2.439640410958905,21.222101620265416,27.80081558227539,27.697554016113283,苏州市,16.0
3827,1.126075731497418,23.88114980775483,27.86884053548177,27.712681070963544,苏州市,15.0
3828,1.892703862660943,24.447135934926045,27.903985595703126,27.712318929036456,苏州市,14.0
3829,5.088765008576327,21.63844447665744,27.939402770996097,27.730979156494143,苏州市,13.0
3830,9.552597681408333,22.07837839224904,27.909420776367188,27.715218098958328,苏州市,12.0
3831,9.677558039552885,23.7104881129314,27.820652770996094,27.658152770996097,苏州市,11.0
3832,4.978568366909557,13.360494803409187,27.64184799194336,27.562500762939454,苏州市,10.0
3833,0.799914126234435,6.578995030335705,27.537681070963544,27.489855957031253,苏州市,9.0
3834,2.358401375161153,9.65493237851846,27.630435180664065,27.52246500651042,苏州市,8.0
3835,4.757822546078011,11.628403001902054,27.717935180664064,27.5728271484375,苏州市,7.0
3836,4.511986301369862,13.980931388007267,27.85978240966797,27.665217590332034,苏州市,6.0
3837,4.241423670668952,14.446734632764542,27.871376546223964,27.628261311848963,苏州市,5.0
3838,5.683712935109583,14.60295899546876,27.876902008056643,27.622010803222658,苏州市,4.0
3839,6.400171379605826,14.665016742667769,27.857608032226565,27.666304016113283,苏州市,3.0
3840,8.199485199485197,21.64042951622788,27.852536010742188,27.660507202148438,苏州市,2.0
3841,9.101549053356289,25.891370657718543,27.82309799194336,27.669837188720706,苏州市,1.0
3842,6.663225806451619,27.45946952274868,27.755435180664065,27.67880554199219,苏州市,0.0
3843,0.6,3.05158623527078,26.533422851562502,25.937318929036458,宿迁市,20.0
3844,0.25604670558799,1.053523381551107,26.51557922363281,25.94184722900391,宿迁市,19.0
3845,0.179733110925771,0.605625611085158,26.515941365559897,26.009239196777344,宿迁市,18.0
3846,0.259274697790746,0.946055566696894,26.530797322591145,26.086413574218753,宿迁市,17.0
3847,0.162713275072826,1.007361430747836,26.566304779052736,26.140217081705728,宿迁市,16.0
3848,0.29845769070446,1.929734926597744,26.61657638549805,26.168750000000003,宿迁市,15.0
3849,0.21026282853567,2.687571469475241,26.643840535481772,26.206521606445314,宿迁市,14.0
3850,0.322903629536921,7.768220236668219,26.672826131184895,26.251449584960938,宿迁市,13.0
3851,0.485619007919967,10.584682253690866,26.653624471028646,26.278623453776046,宿迁市,12.0
3852,0.893050353724511,8.440218780554977,26.630797322591146,26.275000000000002,宿迁市,11.0
3853,2.27303042934556,8.21016334552391,26.595108795166013,26.265217590332032,宿迁市,10.0
3854,2.185648727576138,8.649673761106003,26.568477376302084,26.25507303873698,宿迁市,9.0
3855,0.953274926992074,7.336092018386694,26.50072428385417,26.214492797851562,宿迁市,8.0
3856,0.569403918299291,4.643929421323018,26.44057922363281,26.16231892903646,宿迁市,7.0
3857,0.610324729392173,4.325970098810288,26.42255401611328,26.12717361450196,宿迁市,6.0
3858,0.428333333333333,3.836453325608198,26.411956024169925,26.105706024169923,宿迁市,5.0
3859,0.351836393989983,3.350789107528388,26.397826131184896,26.102173868815107,宿迁市,4.0
3860,0.289649415692821,3.748850035435945,26.38405863444011,26.105435180664063,宿迁市,3.0
3861,0.42375,4.497176864772168,26.370653279622395,26.12934773763021,宿迁市,2.0
3862,0.434637801831807,4.12325169489934,26.339854939778647,26.1590576171875,宿迁市,1.0
3863,0.850833333333334,4.876993983399634,26.316033172607423,26.152989196777344,宿迁市,0.0
3864,1.655494272380144,8.04960429434683,27.310145060221362,26.8409423828125,泰州市,20.0
3865,2.28619957537155,10.500381474447725,27.332608032226563,26.89202880859375,泰州市,19.0
3866,2.540517607127704,10.263446780084408,27.353804016113283,26.915489196777344,泰州市,18.0
3867,2.548853016142736,9.708319945335386,27.354347229003906,26.939674377441406,泰州市,17.0
3868,1.683361629881155,9.217774485597516,27.333332316080728,26.885508219401046,泰州市,16.0
3869,0.96407438715131,6.114546252231972,27.32826080322266,26.84619598388672,泰州市,15.0
3870,0.617934551636209,4.266270194390808,27.32717437744141,26.820108032226564,泰州市,14.0
3871,2.448641765704585,7.469878126593196,27.435870361328128,26.931521606445315,泰州市,13.0
3872,3.49492385786802,11.308233728312482,27.501358795166013,27.042391204833987,泰州市,12.0
3873,2.946564885496183,11.864560986509415,27.49836883544922,27.021739196777347,泰州市,11.0
3874,2.261460101867573,10.8825906419754,27.480435180664063,26.993115234375,泰州市,10.0
